"X","Y","color"
"0.4875352336719986","0.3002475097468343","[1.0, 1.0, 0.0]","[0.0, 0.0, 1.0]"
"0.772737343942485","0.598514695014708","[1.0, 1.0, 0.0]","[1.0, 0.0, 0.0]"
"0.36820086022271625","0.852466468379627","[1.0, 1.0, 0.0]","[0.0, 0.0, 0.0]"
"0.21966246854561225","0.6420559986665869","[1.0, 1.0, 0.0]","[0.0, 0.0, 0.0]"
"0.2024783115413011","0.49494484587316706","[1.0, 1.0, 0.0]","[0.0, 1.0, 0.0]"
"0.18256959995709315","0.5757713284721159","[1.0, 1.0, 0.0]","[0.0, 1.0, 0.0]"
"0.11169355976632336","0.5931064578636429","[1.0, 1.0, 0.0]","[0.0, 0.0, 0.0]"
"0.3122179193102433","0.599829185557021","[1.0, 1.0, 0.0]","[0.0, 1.0, 0.0]"
"0.23214245768099662","0.7341238338118653","[1.0, 1.0, 0.0]","[0.0, 0.0, 0.0]"
"0.26213181184514367","0.6783235814301529","[1.0, 1.0, 0.0]","[0.0, 0.0, 0.0]"
"0.2535698428929472","0.6691663406299162","[1.0, 1.0, 0.0]","[0.0, 0.0, 0.0]"
"0.9238832921191149","0.688893936801047","[1.0, 1.0, 0.0]","[1.0, 0.0, 0.0]"
"0.24076766897268584","0.8201625713517298","[1.0, 1.0, 0.0]","[0.0, 0.0, 0.0]"
"0.047539744049000944","0.4859225286144381","[1.0, 1.0, 0.0]","[0.0, 1.0, 0.0]"
"0.08531390360275247","0.8163441433234746","[1.0, 1.0, 0.0]","[0.0, 0.0, 0.0]"
"0.2857297583542619","0.5596051288580235","[1.0, 1.0, 0.0]","[0.0, 1.0, 0.0]"
"0.2015670437130952","0.11080904464511603","[1.0, 1.0, 0.0]","[0.0, 0.0, 0.0]"
"0.8917763860783698","0.6555209074916868","[1.0, 1.0, 0.0]","[1.0, 0.0, 0.0]"
"0.1382122469572529","0.726509972091254","[1.0, 1.0, 0.0]","[0.0, 0.0, 0.0]"
"0.14291791988166727","0.665131709531167","[1.0, 1.0, 0.0]","[0.0, 0.0, 0.0]"
"0.2054840164651697","0.8516027164009082","[1.0, 1.0, 0.0]","[0.0, 0.0, 0.0]"
"0.1400644718036378","0.8193585102614415","[1.0, 1.0, 0.0]","[0.0, 0.0, 0.0]"
"0.9330640492208607","0.7489991099964172","[1.0, 1.0, 0.0]","[1.0, 0.0, 0.0]"
"0.4291353219704825","0.16427245158744427","[1.0, 1.0, 0.0]","[0.0, 0.0, 1.0]"
"0.22318036441135874","0.7443764530497908","[1.0, 1.0, 0.0]","[0.0, 0.0, 0.0]"
"0.16359538022861875","0.5782308849035683","[1.0, 1.0, 0.0]","[0.0, 0.0, 0.0]"
"0.24882187922981047","0.8935473998951665","[1.0, 1.0, 0.0]","[0.0, 0.0, 0.0]"
"0.27694158103594985","0.22512043082872074","[1.0, 1.0, 0.0]","[0.0, 0.0, 0.0]"
"0.3068854309443763","0.7424434962510725","[1.0, 1.0, 0.0]","[0.0, 0.0, 0.0]"
"0.21284017696072088","0.8694085084198826","[1.0, 1.0, 0.0]","[0.0, 0.0, 0.0]"
"0.2373694305675526","0.7504331972139511","[1.0, 1.0, 0.0]","[0.0, 0.0, 0.0]"
"0.24723956778749018","0.20448439500276278","[1.0, 1.0, 0.0]","[0.0, 0.0, 0.0]"
"0.18424106723223818","0.8854537227183753","[1.0, 1.0, 0.0]","[0.0, 0.0, 0.0]"
"0.7388791110575811","0.7507495697407708","[1.0, 1.0, 0.0]","[1.0, 0.0, 0.0]"
"0.9597333777466083","0.8000547911747413","[1.0, 1.0, 0.0]","[1.0, 0.0, 0.0]"
"0.24892491352820378","0.8872867543421787","[1.0, 1.0, 0.0]","[0.0, 0.0, 0.0]"
"0.2689544951341271","0.556137669474673","[1.0, 1.0, 0.0]","[0.0, 0.0, 0.0]"
"0.13990605268979933","0.8572041778389967","[1.0, 1.0, 0.0]","[0.0, 0.0, 0.0]"
"0.11814789169203754","0.7955017553670628","[1.0, 1.0, 0.0]","[0.0, 0.0, 0.0]"
"0.17750189364180138","0.8048028205899996","[1.0, 1.0, 0.0]","[0.0, 0.0, 0.0]"
"0.3005141135271521","0.2655630175473049","[1.0, 1.0, 0.0]","[0.0, 0.0, 1.0]"
"0.848909802820006","0.7207564305435611","[1.0, 1.0, 0.0]","[1.0, 0.0, 0.0]"
"0.22097970773239062","0.5790310964586713","[1.0, 1.0, 0.0]","[0.0, 0.0, 0.0]"
"0.2411132676883371","0.5570946796954461","[1.0, 1.0, 0.0]","[0.0, 0.0, 0.0]"
"0.16050969046805344","0.7741279626353366","[1.0, 1.0, 0.0]","[0.0, 0.0, 0.0]"
"0.8284339376059318","0.6436727506473193","[1.0, 1.0, 0.0]","[1.0, 0.0, 0.0]"
"0.8340192459560783","0.5903269839057053","[1.0, 1.0, 0.0]","[1.0, 0.0, 0.0]"
"0.8903880931999637","0.7795162341313003","[1.0, 1.0, 0.0]","[1.0, 0.0, 0.0]"
"0.222213018082664","0.7819728784893542","[1.0, 1.0, 0.0]","[0.0, 0.0, 0.0]"
"0.3675484067797505","0.7977575207891778","[1.0, 1.0, 0.0]","[0.0, 0.0, 0.0]"
"0.8781953351452745","0.6096293773373717","[1.0, 1.0, 0.0]","[1.0, 0.0, 0.0]"
"0.13048236628565646","0.8770345254736877","[1.0, 1.0, 0.0]","[0.0, 0.0, 0.0]"
"0.18929934912248916","0.5128295503396776","[1.0, 1.0, 0.0]","[0.0, 1.0, 0.0]"
"0.2668929884063549","0.7797217958383413","[1.0, 1.0, 0.0]","[0.0, 0.0, 0.0]"
"0.3841019904756876","0.1504494394778458","[1.0, 1.0, 0.0]","[0.0, 0.0, 0.0]"
"0.20829212022004528","0.8822921372597431","[1.0, 1.0, 0.0]","[0.0, 0.0, 0.0]"
"0.22727949483220758","0.7672381974424416","[1.0, 1.0, 0.0]","[0.0, 0.0, 0.0]"
"0.35036721722701963","0.280829753007724","[1.0, 1.0, 0.0]","[0.0, 0.0, 0.0]"
"0.14495910856684086","0.833890821961761","[1.0, 1.0, 0.0]","[0.0, 0.0, 0.0]"
"0.3458635434997948","0.7172835382810344","[1.0, 1.0, 0.0]","[0.0, 0.0, 0.0]"
"0.833228613113867","0.67314368920171","[1.0, 1.0, 0.0]","[1.0, 0.0, 0.0]"
"0.2660964712812465","0.7836859715634086","[1.0, 1.0, 0.0]","[0.0, 0.0, 0.0]"
"0.2500125816735685","0.6334980202788218","[1.0, 1.0, 0.0]","[0.0, 0.0, 0.0]"
"0.30211562237380457","0.8083769195845788","[1.0, 1.0, 0.0]","[0.0, 0.0, 0.0]"
"0.7810422089787193","0.7546192187487856","[1.0, 1.0, 0.0]","[1.0, 0.0, 0.0]"
"0.39218453881588766","0.2504764204521962","[1.0, 1.0, 0.0]","[0.0, 0.0, 1.0]"
"0.28580829659318735","0.7308923270951777","[1.0, 1.0, 0.0]","[0.0, 0.0, 0.0]"
"0.25858082224830814","0.7426837521078394","[1.0, 1.0, 0.0]","[0.0, 0.0, 0.0]"
"0.14188414837234894","0.602657312217253","[1.0, 1.0, 0.0]","[0.0, 0.0, 0.0]"
"0.30985563475323263","0.5576397311680786","[1.0, 1.0, 0.0]","[0.0, 0.0, 0.0]"
"0.40887810393559987","0.29378115929782184","[1.0, 1.0, 0.0]","[0.0, 0.0, 1.0]"
"0.12479657924267509","0.7098934922341125","[1.0, 1.0, 0.0]","[0.0, 0.0, 0.0]"
"0.36299567700233454","0.6920388372886365","[1.0, 1.0, 0.0]","[0.0, 0.0, 0.0]"
