"X","Y","color"
"0.2383553155761601","0.20254312902547794","[0.0, 0.0, 0.0]","[0.0, 0.0, 0.0]"
"0.3507728385057184","0.2956793831710232","[0.0, 0.0, 0.0]","[0.0, 1.0, 0.0]"
"0.6032970886448865","0.4325649091335143","[0.0, 0.0, 0.0]","[1.0, 0.0, 0.0]"
"0.6136938241396462","0.2539558071207139","[0.0, 0.0, 0.0]","[0.0, 0.0, 0.0]"
"0.8156879643920579","0.346900067468449","[1.0, 0.0, 0.0]","[0.0, 0.0, 0.0]"
"0.7010284280795591","0.5290828177739311","[0.0, 0.0, 0.0]","[1.0, 0.0, 0.0]"
"0.7224941646013437","0.2670025606191265","[0.0, 0.0, 0.0]","[0.0, 0.0, 0.0]"
"0.33910680057284887","0.3100392560317043","[0.0, 0.0, 0.0]","[0.0, 1.0, 0.0]"
"0.23283922037177568","0.35625959665170415","[0.0, 0.0, 0.0]","[0.0, 1.0, 0.0]"
"0.6889711452837297","0.2657854709466175","[0.0, 0.0, 0.0]","[0.0, 0.0, 0.0]"
"0.6173987117757871","0.30683764575413863","[0.0, 0.0, 0.0]","[0.0, 0.0, 0.0]"
"0.8055971407679663","0.7024837456361456","[0.0, 0.0, 1.0]","[0.0, 0.0, 1.0]"
"0.5465232394228676","0.547758697761876","[0.0, 0.0, 0.0]","[0.0, 0.0, 0.0]"
"0.3746494214973057","0.23702537934537724","[0.0, 0.0, 0.0]","[0.0, 0.0, 0.0]"
"0.36632869162497866","0.29907445779044056","[0.0, 0.0, 0.0]","[0.0, 0.0, 0.0]"
"0.8120012627818674","0.23555016242033544","[1.0, 0.0, 0.0]","[0.0, 0.0, 0.0]"
"0.05227907537599472","0.2445468652706926","[0.0, 0.0, 0.0]","[0.0, 0.0, 0.0]"
"0.5423682394951316","0.3423017507776145","[0.0, 0.0, 0.0]","[0.0, 0.0, 0.0]"
"0.43663469039195896","0.5763503467561398","[0.0, 0.0, 0.0]","[0.0, 0.0, 0.0]"
"0.8297552834859161","0.2716897941994043","[1.0, 0.0, 0.0]","[0.0, 0.0, 0.0]"
"0.5535699690128276","0.44672625429254514","[0.0, 0.0, 0.0]","[0.0, 0.0, 0.0]"
"0.6150193405067187","0.14067652226149613","[0.0, 0.0, 0.0]","[0.0, 0.0, 0.0]"
"0.617192388444904","0.3967590777540161","[0.0, 0.0, 0.0]","[1.0, 0.0, 0.0]"
"0.6428774345682446","0.7068978132411655","[0.0, 0.0, 1.0]","[0.0, 0.0, 1.0]"
"0.6653140237459639","0.3360805449644","[0.0, 0.0, 0.0]","[0.0, 1.0, 0.0]"
"0.19300409596557308","0.38435647556273217","[0.0, 0.0, 0.0]","[0.0, 1.0, 0.0]"
"0.6871007537745146","0.4132546691714278","[0.0, 0.0, 0.0]","[0.0, 0.0, 0.0]"
"0.17464508025284753","0.1786234764704821","[0.0, 0.0, 0.0]","[0.0, 0.0, 0.0]"
"0.9284138042012807","0.361491345085521","[1.0, 0.0, 0.0]","[1.0, 0.0, 0.0]"
"0.578334589014592","0.26172969746858415","[0.0, 0.0, 0.0]","[0.0, 0.0, 0.0]"
"0.7668003885250375","0.535175305026566","[0.0, 0.0, 0.0]","[1.0, 0.0, 0.0]"
"0.818878723422603","0.2892779975346173","[1.0, 0.0, 0.0]","[0.0, 0.0, 0.0]"
"0.5646677201085808","0.7548591508720612","[0.0, 0.0, 1.0]","[0.0, 0.0, 1.0]"
"0.2780018940267404","0.19246108856069782","[0.0, 0.0, 0.0]","[0.0, 0.0, 0.0]"
"0.5713011104730598","0.2090005760826392","[0.0, 0.0, 0.0]","[0.0, 0.0, 0.0]"
"0.5123909990448461","0.3656243290572769","[0.0, 0.0, 0.0]","[0.0, 1.0, 0.0]"
"0.6659291289695831","0.47095010440565316","[0.0, 0.0, 0.0]","[1.0, 0.0, 0.0]"
"0.5205954824828458","0.32011750358740415","[0.0, 0.0, 0.0]","[0.0, 1.0, 0.0]"
"0.5963393829713485","0.4353212159587641","[0.0, 0.0, 0.0]","[1.0, 0.0, 0.0]"
"0.6842230708991309","0.4046707144885712","[0.0, 0.0, 0.0]","[0.0, 0.0, 0.0]"
"0.4343449124383891","0.22187633598379836","[0.0, 0.0, 0.0]","[0.0, 0.0, 0.0]"
"0.5863912334339676","0.3576814103561038","[0.0, 0.0, 0.0]","[0.0, 0.0, 0.0]"
"0.7739843832180537","0.7926513524701032","[0.0, 0.0, 1.0]","[0.0, 0.0, 1.0]"
"0.6492809308009767","0.5152872325593962","[0.0, 0.0, 0.0]","[1.0, 0.0, 0.0]"
"0.5291326236492178","0.19447935912912273","[0.0, 0.0, 0.0]","[0.0, 1.0, 0.0]"
"0.5602092075436184","0.829704852429251","[0.0, 0.0, 1.0]","[0.0, 0.0, 0.0]"
"0.704693871191671","0.8825692551080245","[0.0, 0.0, 1.0]","[0.0, 0.0, 1.0]"
"0.7417697847973097","0.3543085105115127","[0.0, 0.0, 0.0]","[0.0, 0.0, 0.0]"
"0.6279421898340074","0.8570480043308395","[0.0, 0.0, 1.0]","[0.0, 0.0, 1.0]"
"0.8653745496704855","0.22935152722082927","[1.0, 0.0, 0.0]","[0.0, 0.0, 0.0]"
"0.4707756391431274","0.3062940164882525","[0.0, 0.0, 0.0]","[0.0, 1.0, 0.0]"
"0.2581363475678847","0.4232839303720049","[0.0, 0.0, 0.0]","[0.0, 1.0, 0.0]"
"0.629665308462947","0.28442822090964937","[0.0, 0.0, 0.0]","[0.0, 0.0, 0.0]"
"0.8383261708765708","0.7968377704671783","[0.0, 0.0, 1.0]","[0.0, 0.0, 1.0]"
"0.5343423561374356","0.31269822102197126","[0.0, 0.0, 0.0]","[0.0, 1.0, 0.0]"
"0.9376376283812646","0.7753610801640487","[1.0, 0.0, 1.0]","[0.0, 0.0, 1.0]"
"0.7643157489675652","0.871145722080439","[0.0, 0.0, 1.0]","[0.0, 0.0, 1.0]"
"0.6024384276982592","0.498032438138246","[0.0, 0.0, 0.0]","[1.0, 0.0, 0.0]"
"0.5836414865650765","0.8191768285858579","[0.0, 0.0, 1.0]","[0.0, 0.0, 1.0]"
"0.5078858194666722","0.5609757940232065","[0.0, 0.0, 0.0]","[0.0, 0.0, 0.0]"
"0.6476545668999603","0.3813596021740243","[0.0, 0.0, 0.0]","[0.0, 0.0, 0.0]"
"0.2213627962108941","0.273550470562373","[0.0, 0.0, 0.0]","[0.0, 0.0, 0.0]"
"0.22652113620645703","0.27554440810021513","[0.0, 0.0, 0.0]","[0.0, 0.0, 0.0]"
"0.3436315510395227","0.19237040203077477","[0.0, 0.0, 0.0]","[0.0, 0.0, 0.0]"
"0.5352395623213585","0.42673329403475085","[0.0, 0.0, 0.0]","[0.0, 0.0, 0.0]"
"0.48240921357990585","0.2671688126884398","[0.0, 0.0, 0.0]","[0.0, 0.0, 0.0]"
"0.3331103355692974","0.27139714603597387","[0.0, 0.0, 0.0]","[0.0, 0.0, 0.0]"
"0.4547338159831311","0.5940117516724864","[0.0, 0.0, 0.0]","[0.0, 0.0, 0.0]"
"0.485423923722587","0.5763417244539701","[0.0, 0.0, 0.0]","[0.0, 0.0, 0.0]"
"0.4575432128414733","0.5982271431717104","[0.0, 0.0, 0.0]","[0.0, 0.0, 0.0]"
"0.4612424364937337","0.28704788425906225","[0.0, 0.0, 0.0]","[0.0, 0.0, 0.0]"
"0.8387783715360582","0.7517518749921087","[0.0, 0.0, 1.0]","[0.0, 0.0, 1.0]"
"0.7762638777417669","0.8684756011386673","[0.0, 0.0, 1.0]","[0.0, 0.0, 1.0]"
"0.3226707478221371","0.2846947083988206","[0.0, 0.0, 0.0]","[0.0, 1.0, 0.0]"
"0.7378855011277357","0.4065998394070023","[0.0, 0.0, 0.0]","[1.0, 0.0, 0.0]"
"0.40632627506726693","0.19310609452267943","[0.0, 0.0, 0.0]","[0.0, 1.0, 0.0]"
"0.57155648196559","0.7704588628344761","[0.0, 0.0, 1.0]","[0.0, 0.0, 1.0]"
"0.41499491976825637","0.7190574920132972","[0.0, 0.0, 0.0]","[0.0, 0.0, 0.0]"
"0.9106500987754151","0.7618646825645603","[1.0, 0.0, 1.0]","[0.0, 0.0, 1.0]"
"0.4753381608295192","0.5728665329255487","[0.0, 0.0, 0.0]","[0.0, 0.0, 0.0]"
"0.6109881493958798","0.2778145633097829","[0.0, 0.0, 0.0]","[0.0, 0.0, 0.0]"
"0.2264096084088026","0.17025452080608153","[0.0, 0.0, 0.0]","[0.0, 0.0, 0.0]"
"0.18364954460183877","0.3457727168169384","[0.0, 0.0, 0.0]","[0.0, 0.0, 0.0]"
"0.19832542144528226","0.35454755520115966","[0.0, 0.0, 0.0]","[0.0, 0.0, 0.0]"
"0.08147968740479529","0.30511830905503884","[0.0, 0.0, 0.0]","[0.0, 0.0, 0.0]"
"0.20622548003161467","0.19885888691676568","[0.0, 0.0, 0.0]","[0.0, 0.0, 0.0]"
"0.5690961111955067","0.3592975018088646","[0.0, 0.0, 0.0]","[0.0, 0.0, 0.0]"
"0.6031358953703043","0.7631192094176384","[0.0, 0.0, 1.0]","[0.0, 0.0, 1.0]"
"0.4530808463612637","0.33765170311318327","[0.0, 0.0, 0.0]","[0.0, 1.0, 0.0]"
"0.7527193882987697","0.30251143961577553","[0.3156095798554581, 0.0, 0.0]","[0.0, 0.0, 0.0]"
"0.16399964135557346","0.2760893006001704","[0.0, 0.0, 0.0]","[0.0, 0.0, 0.0]"
"0.2880193118668666","0.1764859499152095","[0.0, 0.0, 0.0]","[0.0, 0.0, 0.0]"
"0.3416886094917191","0.22370722721879974","[0.0, 0.0, 0.0]","[0.0, 0.0, 0.0]"
"0.5783750530802108","0.3323826755808394","[0.0, 0.0, 0.0]","[0.0, 1.0, 0.0]"
"0.33746631471456523","0.19385640836093682","[0.0, 0.0, 0.0]","[0.0, 0.0, 0.0]"
"0.4876289997387185","0.28276801279746916","[0.0, 0.0, 0.0]","[0.0, 0.0, 0.0]"
"0.8481788817607615","0.8758355260034201","[0.0, 0.0, 1.0]","[0.0, 0.0, 1.0]"
"0.4109377671162789","0.2690582445950382","[0.0, 0.0, 0.0]","[0.0, 0.0, 0.0]"
"0.5252876403418562","0.6634178712983603","[0.0, 0.0, 0.0]","[0.0, 0.0, 0.0]"
"0.3300730759055918","0.7108554893301526","[0.0, 0.0, 0.0]","[0.0, 0.0, 0.0]"
"0.9373634002962167","0.4927749969085258","[1.0, 0.0, 0.0]","[1.0, 0.0, 0.0]"
"0.35152886778581344","0.25217511975206625","[0.0, 0.0, 0.0]","[0.0, 0.0, 0.0]"
"0.3064776193537073","0.12515480879460233","[0.0, 0.0, 0.0]","[0.0, 0.0, 0.0]"
"0.5447466045351744","0.3666867874325382","[0.0, 0.0, 0.0]","[0.0, 0.0, 0.0]"
"0.4161895515995542","0.2339043205770975","[0.0, 0.0, 0.0]","[0.0, 1.0, 0.0]"
"0.7014267681074371","0.09886695976428535","[0.26973450351622397, 0.0, 0.0]","[0.0, 0.0, 0.0]"
"0.3720541337001482","0.6139944679206488","[0.0, 0.0, 0.0]","[0.0, 0.0, 0.0]"
"0.588913170053153","0.29589102022559666","[0.0, 0.0, 0.0]","[0.0, 0.0, 0.0]"
"0.6494535926872026","0.40662014111770306","[0.0, 0.0, 0.0]","[0.0, 0.0, 0.0]"
"0.6571930120603641","0.5966253592987432","[0.0, 0.0, 0.0]","[0.0, 0.0, 0.0]"
"0.66842204860246","0.46770229907818733","[0.0, 0.0, 0.0]","[1.0, 0.0, 0.0]"
"0.4723527698476197","0.14458385402857632","[0.0, 0.0, 0.0]","[0.0, 0.0, 0.0]"
"0.39130962399615715","0.5306245973162189","[0.0, 0.0, 0.0]","[0.0, 0.0, 0.0]"
"0.18162213174343736","0.19854275477196878","[0.0, 0.0, 0.0]","[0.0, 0.0, 0.0]"
"0.5066025964504766","0.16397037885150398","[0.0, 0.0, 0.0]","[0.0, 0.0, 0.0]"
"0.535993770498864","0.26303422341305266","[0.0, 0.0, 0.0]","[0.0, 0.0, 0.0]"
"0.3268670612814363","0.2814202419941547","[0.0, 0.0, 0.0]","[0.0, 1.0, 0.0]"
"0.44769165329758787","0.41131068045750474","[0.0, 0.0, 0.0]","[0.0, 0.0, 0.0]"
"0.8188153836184797","0.9366864986925559","[0.0, 0.0, 1.0]","[0.0, 0.0, 1.0]"
"0.46909502967959854","0.23859350990989678","[0.0, 0.0, 0.0]","[0.0, 0.0, 0.0]"
"0.5790446405359885","0.6178824199619902","[0.0, 0.0, 0.0]","[0.0, 0.0, 0.0]"
"0.6745540920821739","0.8674999893511682","[0.0, 0.0, 1.0]","[0.0, 0.0, 1.0]"
"0.8572465917293565","0.3682453548411217","[1.0, 0.0, 0.0]","[0.0, 0.0, 0.0]"
"0.2688047665971631","0.1246045618359042","[0.0, 0.0, 0.0]","[0.0, 0.0, 0.0]"
"0.49109873171250845","0.3227825434754691","[0.0, 0.0, 0.0]","[0.0, 0.0, 0.0]"
"0.7079674787730671","0.29519641707716576","[0.0, 0.0, 0.0]","[1.0, 0.0, 0.0]"
"0.6396661228968906","0.2858711364669042","[0.0, 0.0, 0.0]","[0.0, 0.0, 0.0]"
"0.3543045699827277","0.633687371276787","[0.0, 0.0, 0.0]","[0.0, 0.0, 0.0]"
"0.5704317049453895","0.6017518773098918","[0.0, 0.0, 0.0]","[0.0, 0.0, 0.0]"
"0.4368479515833839","0.5982213910682794","[0.0, 0.0, 0.0]","[0.0, 0.0, 0.0]"
"0.3870381129015512","0.2655912820468194","[0.0, 0.0, 0.0]","[0.0, 0.0, 0.0]"
"0.5589037696033067","0.2816685417367323","[0.0, 0.0, 0.0]","[0.0, 0.0, 0.0]"
"0.7832003505457352","0.40615138714624316","[1.0, 0.0, 0.0]","[1.0, 0.0, 0.0]"
"0.33064666734516135","0.26536554736426293","[0.0, 0.0, 0.0]","[0.0, 0.0, 0.0]"
"0.21441278517105677","0.5990964011840912","[0.0, 0.0, 0.0]","[0.0, 0.0, 0.0]"
"0.40066716751652626","0.23134265135954957","[0.0, 0.0, 0.0]","[0.0, 0.0, 0.0]"
"0.5268398538002402","0.42358154230728384","[0.0, 0.0, 0.0]","[0.0, 0.0, 0.0]"
"0.8013928812892817","0.4221261083711187","[1.0, 0.0, 0.0]","[1.0, 0.0, 0.0]"
"0.4638377252428837","0.28341160070862065","[0.0, 0.0, 0.0]","[0.0, 1.0, 0.0]"
"0.3810411693106601","0.6115927644651226","[0.0, 0.0, 0.0]","[0.0, 0.0, 0.0]"
"0.5886895207184178","0.3535705497285825","[0.0, 0.0, 0.0]","[0.0, 0.0, 0.0]"
"0.5789110354541291","0.42753047269436784","[0.0, 0.0, 0.0]","[0.0, 0.0, 0.0]"
"0.6944424126177973","0.7761106450445997","[0.0, 0.0, 1.0]","[0.0, 0.0, 1.0]"
"0.45833230313588247","0.5811315656266846","[0.0, 0.0, 0.0]","[0.0, 0.0, 0.0]"
"0.6628583336589353","0.30023125196932093","[0.0, 0.0, 0.0]","[0.0, 0.0, 0.0]"
"0.35320814443712806","0.3754361158659269","[0.0, 0.0, 0.0]","[0.0, 0.0, 0.0]"
"0.412724792416518","0.15503535865990797","[0.0, 0.0, 0.0]","[0.0, 0.0, 0.0]"
"0.7764771030296699","0.8268856049081394","[0.0, 0.0, 1.0]","[0.0, 0.0, 1.0]"
"0.904543580291601","0.22685289010370174","[1.0, 0.0, 0.0]","[0.0, 0.0, 0.0]"
"0.2440508644738624","0.383094637008075","[0.0, 0.0, 0.0]","[0.0, 0.0, 0.0]"
"0.7701425186327029","0.8531478629838894","[0.0, 0.0, 1.0]","[0.0, 0.0, 1.0]"
"0.5060328209567247","0.5638279288592112","[0.0, 0.0, 0.0]","[0.0, 0.0, 0.0]"
"0.5096953739379514","0.5478792170315334","[0.0, 0.0, 0.0]","[0.0, 0.0, 0.0]"
"0.46585014581700057","0.15997548618902485","[0.0, 0.0, 0.0]","[0.0, 1.0, 0.0]"
"0.5553459522916292","0.3140651097108565","[0.0, 0.0, 0.0]","[0.0, 1.0, 0.0]"
"0.4644136723580705","0.28657328573531154","[0.0, 0.0, 0.0]","[0.0, 0.0, 0.0]"
"0.40973285380375335","0.3048743473774901","[0.0, 0.0, 0.0]","[0.0, 0.0, 0.0]"
"0.5397934987347428","0.23182668589660224","[0.0, 0.0, 0.0]","[0.0, 1.0, 0.0]"
"0.38657457133243583","0.37047156936474457","[0.0, 0.0, 0.0]","[0.0, 0.0, 0.0]"
"0.5856749912945041","0.4435138758033947","[0.0, 0.0, 0.0]","[0.0, 0.0, 0.0]"
"0.5725461157226661","0.31348221280645594","[0.0, 0.0, 0.0]","[0.0, 0.0, 0.0]"
"0.14266611908973298","0.6973242398697609","[0.0, 0.0, 0.0]","[0.0, 0.0, 0.0]"
"0.47285757142910423","0.1891523404119733","[0.0, 0.0, 0.0]","[0.0, 1.0, 0.0]"
"0.7983337429042504","0.3595294310904103","[1.0, 0.0, 0.0]","[1.0, 0.0, 0.0]"
"0.6940293396118062","0.3014731626201411","[0.0, 0.0, 0.0]","[0.0, 0.0, 0.0]"
"0.19959605241404066","0.17056780155273513","[0.0, 0.0, 0.0]","[0.0, 1.0, 0.0]"
"0.47091588032875603","0.3259218949337727","[0.0, 0.0, 0.0]","[0.0, 0.0, 0.0]"
"0.8381284660384561","0.8548668021538193","[0.0, 0.0, 1.0]","[0.0, 0.0, 1.0]"
"0.3777322833501827","0.17826235239416108","[0.0, 0.0, 0.0]","[0.0, 0.0, 0.0]"
"0.2810139022208234","0.22398285859825492","[0.0, 0.0, 0.0]","[0.0, 0.0, 0.0]"
"0.7564250109683657","0.350627718249409","[0.14777035165217, 0.0, 0.0]","[0.0, 0.0, 0.0]"
"0.7303481963687991","0.3699248836708377","[0.0, 0.0, 0.0]","[0.0, 0.0, 0.0]"
"0.7342252647458947","0.346270781821689","[0.0, 0.0, 0.0]","[1.0, 0.0, 0.0]"
"0.3519757055566987","0.312522810739135","[0.0, 0.0, 0.0]","[0.0, 1.0, 0.0]"
"0.6992957474083752","0.2755962228399117","[0.0, 0.0, 0.0]","[0.0, 0.0, 0.0]"
"0.757247252469703","0.8449952321999105","[0.0, 0.0, 1.0]","[0.0, 0.0, 1.0]"
"0.44730980669647347","0.5526253316716411","[0.0, 0.0, 0.0]","[0.0, 0.0, 0.0]"
"0.46074244661574837","0.23680365994014194","[0.0, 0.0, 0.0]","[0.0, 1.0, 0.0]"
"0.7812189268298682","0.3750823978052509","[1.0, 0.0, 0.0]","[0.0, 0.0, 0.0]"
"0.7900809856292259","0.3174182128494591","[1.0, 0.0, 0.0]","[0.0, 0.0, 0.0]"
"0.3642453641086078","0.3400678172642228","[0.0, 0.0, 0.0]","[0.0, 1.0, 0.0]"
