"X","Y","color"
"0.8044178420153296","0.7224003364083234","[1.0]","[1.0]"
"0.49578517436342817","0.6117919576097859","[1.0]","[1.0]"
"0.7611652745959956","0.9036326255201366","[1.0]","[1.0]"
"0.6956704934454849","0.8096517217910079","[1.0]","[1.0]"
"0.7049345660653837","0.6966117847832165","[1.0]","[1.0]"
"0.7430176359953706","0.6326199141966599","[1.0]","[1.0]"
"0.5687829048741945","0.7623995647841681","[1.0]","[1.0]"
"0.27034765299538605","0.3065759163118538","[0.0]","[0.0]"
"0.717720565891626","0.6874107896350211","[1.0]","[1.0]"
"0.7385297004950236","0.8105221059687707","[1.0]","[1.0]"
"0.2267340477262048","0.2950330883362824","[0.0]","[0.0]"
"0.60054387174312","0.779713401445606","[1.0]","[1.0]"
"0.23975217441153737","0.1961797851045639","[0.0]","[0.0]"
"0.3494801611381336","0.36690383160034296","[0.0]","[0.0]"
"0.624524618243676","0.6469401528066282","[1.0]","[1.0]"
"0.8331601888677821","0.7809522406240464","[1.0]","[1.0]"
"0.6612724508225108","0.7243771573957141","[1.0]","[1.0]"
"0.8638265553564421","0.7365237401616918","[1.0]","[1.0]"
"0.4222055357964271","0.17427480840251525","[0.0]","[0.0]"
"0.2191282187361777","0.23239903129858622","[0.0]","[0.0]"
"0.6611714441936577","0.7108780734387635","[1.0]","[1.0]"
"0.7520768929934507","0.68377452079063","[1.0]","[1.0]"
"0.2450275003281947","0.3031926562370121","[0.0]","[0.0]"
"0.7321696459015009","0.7389281854737985","[1.0]","[1.0]"
"0.8059335177743085","0.5554889696243767","[1.0]","[1.0]"
"0.7292487096322887","0.5874357764482572","[1.0]","[1.0]"
"0.755031776754335","0.9588646733172903","[1.0]","[1.0]"
"0.3259419559042132","0.3154737310657342","[0.0]","[0.0]"
"0.300180621180581","0.2922319285971753","[0.0]","[0.0]"
"0.8169695744420887","0.6932502675033904","[1.0]","[1.0]"
"0.21888930123677613","0.15058116953676504","[0.0]","[0.0]"
"0.794571988950864","0.7337769450449221","[1.0]","[1.0]"
"0.1704726696053421","0.218203949320162","[0.0]","[0.0]"
"0.686025405766963","0.6512302457876599","[1.0]","[1.0]"
"0.32291281604433886","0.2678270125849433","[0.0]","[0.0]"
"0.745363203581412","0.6650864924567989","[1.0]","[1.0]"
"0.5985150611444376","0.5777223984494415","[1.0]","[1.0]"
"0.6546693082860653","0.6317954765526674","[1.0]","[1.0]"
"0.4159170694512441","0.09567731931680452","[0.0]","[0.0]"
"0.16585856782172223","0.21471238407957752","[0.0]","[0.0]"
"0.3210146260076768","0.30556694139459134","[0.0]","[0.0]"
"0.25161745647445033","0.24590511832607306","[0.0]","[0.0]"
"0.16123219175845874","0.1587096089840521","[0.0]","[0.0]"
"0.2528036465887823","0.3845281902161526","[0.0]","[0.0]"
"0.787038532243649","0.7213228114062458","[1.0]","[1.0]"
"0.6889896056808976","0.7638769584998002","[1.0]","[1.0]"
"0.7049204670920995","0.6803096025535194","[1.0]","[1.0]"
"0.7046000975076493","0.6575171287519705","[1.0]","[1.0]"
"0.3616594526797902","0.15645859945634513","[0.0]","[0.0]"
"0.26527668338512805","0.24853354363232985","[0.0]","[0.0]"
"0.6299469585771196","0.6083935193017747","[1.0]","[1.0]"
"0.26051428499867973","0.24419768394061203","[0.0]","[0.0]"
"0.6784581560626493","0.6907473685406688","[1.0]","[1.0]"
"0.29918090783109824","0.1457670420311337","[0.0]","[0.0]"
"0.33306747286837096","0.3069097301667597","[0.0]","[0.0]"
"0.20228795306702768","0.29213375131920083","[0.0]","[0.0]"
"0.7746417587314738","0.7325062531021818","[1.0]","[1.0]"
"0.8276578887339203","0.7330189753776467","[1.0]","[1.0]"
"0.2786437989436375","0.2217685362529447","[0.0]","[0.0]"
"0.6848007296283712","0.5583872274957141","[1.0]","[1.0]"
"0.3100180969369725","0.31218632118325385","[0.0]","[0.0]"
"0.6689132212152046","0.7135439667280189","[1.0]","[1.0]"
"0.20508375205016272","0.3365071988931845","[0.0]","[0.0]"
"0.24609763415102784","0.3093924407855233","[0.0]","[0.0]"
"0.6799502704926718","0.7223481538942216","[1.0]","[1.0]"
"0.6820859512620775","0.7951152868457054","[1.0]","[1.0]"
"0.6068095731504186","0.7140765354893982","[1.0]","[1.0]"
"0.7071138902857879","0.8237029550184227","[1.0]","[1.0]"
"0.26651358457890184","0.26331781530468934","[0.0]","[0.0]"
"0.8743728702698743","0.7240378133114234","[1.0]","[1.0]"
"0.7926306594384966","0.8285052619372117","[1.0]","[1.0]"
"0.6831470588915407","0.700994304540488","[1.0]","[1.0]"
"0.575975816342221","0.6049008805209037","[1.0]","[1.0]"
"0.3936172221256217","0.29446010810311884","[0.0]","[0.0]"
"0.7258437283490012","0.6370278661798275","[1.0]","[1.0]"
"0.8565003360591772","0.6890568578226832","[1.0]","[1.0]"
"0.7084807773392634","0.5488093966826897","[1.0]","[1.0]"
"0.7512163220670285","0.6637054745966706","[1.0]","[1.0]"
"0.21273395829980424","0.34109570423993923","[0.0]","[0.0]"
"0.6902851394547523","0.7618683068166103","[1.0]","[1.0]"
"0.3150098405631047","0.28087966730247577","[0.0]","[0.0]"
"0.28561004445659965","0.4041150937954564","[0.0]","[0.0]"
"0.8304194260149659","0.7220738133218907","[1.0]","[1.0]"
"0.5891679931708442","0.7349302924497679","[1.0]","[1.0]"
"0.39772908410777463","0.22996139079043768","[0.0]","[0.0]"
"0.1630105972205927","0.29116328473569053","[0.0]","[0.0]"
"0.7652732297846389","0.7036533329178052","[1.0]","[1.0]"
"0.3094588787665521","0.30044176139132145","[0.0]","[0.0]"
"0.250391242895904","0.06327557618284854","[0.0]","[0.0]"
"0.2430124602573077","0.25017897410887724","[0.0]","[0.0]"
"0.17368175445112816","0.303217914235724","[0.0]","[0.0]"
"0.29006568974985675","0.18677895536258338","[0.0]","[0.0]"
"0.7215423927231084","0.6531321125769255","[1.0]","[1.0]"
"0.825791335590293","0.7493049766445581","[1.0]","[1.0]"
"0.3158319565882855","0.284936884702271","[0.0]","[0.0]"
"0.3368288190377504","0.39097380211558974","[0.0]","[0.0]"
"0.8234258408921697","0.7821920445062989","[1.0]","[1.0]"
"0.7366517663508638","0.6872932386183995","[1.0]","[1.0]"
"0.7187445722791711","0.8335490188159186","[1.0]","[1.0]"
"0.3098409199366723","0.3038673032724447","[0.0]","[0.0]"
"0.8957244551426493","0.6443111879273589","[1.0]","[1.0]"
"0.8392950558250853","0.7144113997115074","[1.0]","[1.0]"
"0.6571819936267149","0.8165754632864091","[1.0]","[1.0]"
"0.3330385849651771","0.4645217421213","[0.0]","[0.0]"
"0.27895477831747056","0.3033588221099052","[0.0]","[0.0]"
"0.4301656673560373","0.3232688996723956","[0.0]","[0.0]"
"0.21742679947707522","0.30024113355104604","[0.0]","[0.0]"
"0.3984287103920299","0.22483044125308824","[0.0]","[0.0]"
"0.6188843865243502","0.9296450653573065","[1.0]","[1.0]"
"0.3485710108635119","0.2608133957257048","[0.0]","[0.0]"
"0.7836601414267274","0.7260769410942592","[1.0]","[1.0]"
"0.7561948222003579","0.8860650743152755","[1.0]","[1.0]"
"0.5423343612710815","0.6628815642917912","[1.0]","[1.0]"
"0.30180512453491526","0.36020364291703477","[0.0]","[0.0]"
"0.7613832783522874","0.59721454370602","[1.0]","[1.0]"
"0.703769415054047","0.6381340146477581","[1.0]","[1.0]"
"0.3472518152964013","0.18250189627927937","[0.0]","[0.0]"
"0.3592367674697032","0.3579011331079393","[0.0]","[0.0]"
"0.6924914279228545","0.6745023369076516","[1.0]","[1.0]"
"0.28480550637914387","0.20003264288531775","[0.0]","[0.0]"
"0.5910559538563844","0.6147730620034554","[1.0]","[1.0]"
"0.24350941420730396","0.24850101884188558","[0.0]","[0.0]"
"0.2801349693701093","0.15946425794773994","[0.0]","[0.0]"
"0.26265973175978286","0.29073113776329107","[0.0]","[0.0]"
"0.25973370881041746","0.439957350958246","[0.0]","[0.0]"
"0.7580583920399868","0.5856250896842355","[1.0]","[1.0]"
"0.6713457672557502","0.670518803914727","[1.0]","[1.0]"
"0.6441867693641227","0.8694791981538578","[1.0]","[1.0]"
"0.2684533949750076","0.31016768234318115","[0.0]","[0.0]"
"0.2592852447138521","0.2413505827214924","[0.0]","[0.0]"
"0.36270215031109393","0.24010967154684854","[0.0]","[0.0]"
"0.17137293375730042","0.1963670737146245","[0.0]","[0.0]"
"0.35685798557033116","0.2437292585955146","[0.0]","[0.0]"
"0.3455168346283385","0.228518450700343","[0.0]","[0.0]"
"0.8008385497615604","0.7587883070865511","[1.0]","[1.0]"
"0.7749844801047008","0.7678585850676515","[1.0]","[1.0]"
"0.33614556903281695","0.21943224436551487","[0.0]","[0.0]"
"0.3816782907210063","0.34565212912806814","[0.0]","[0.0]"
"0.6715750966525417","0.7984290105930792","[1.0]","[1.0]"
"0.7382343606899258","0.6830946107341991","[1.0]","[1.0]"
"0.26435959097586903","0.11385667771308854","[0.0]","[0.0]"
"0.2866125751198632","0.2315047257430759","[0.0]","[0.0]"
"0.6594187650349884","0.8165603575123108","[1.0]","[1.0]"
"0.18862572988016338","0.19154846265408468","[0.0]","[0.0]"
"0.260221765134767","0.20631818619021022","[0.0]","[0.0]"
"0.6415308961044449","0.7918143301247539","[1.0]","[1.0]"
"0.6271834764093256","0.7566467553623595","[1.0]","[1.0]"
"0.14982123456426633","0.06199591574820167","[0.0]","[0.0]"
"0.681257618693421","0.7217198225149215","[1.0]","[1.0]"
"0.2892970476279667","0.22102714727129902","[0.0]","[0.0]"
"0.32655557722411244","0.1317630607004969","[0.0]","[0.0]"
"0.7037442849797344","0.7094788977544224","[1.0]","[1.0]"
"0.7753632184276411","0.7094801337572951","[1.0]","[1.0]"
"0.25559380642467405","0.3136656482846344","[0.0]","[0.0]"
"0.8453725199588428","0.7413964177659088","[1.0]","[1.0]"
"0.7259156926690971","0.6834182294605753","[1.0]","[1.0]"
"0.7265147770094738","0.7094917837238214","[1.0]","[1.0]"
"0.35217736462511956","0.3444103879315151","[0.0]","[0.0]"
"0.16459311122481113","0.305180025852813","[0.0]","[0.0]"
"0.8140617035564333","0.6632059711731338","[1.0]","[1.0]"
"0.24358150775674664","0.1356346260168496","[0.0]","[0.0]"
"0.7078549590461026","0.7027923991541534","[1.0]","[1.0]"
"0.7966143868717221","0.6186838530344584","[1.0]","[1.0]"
"0.24633400609191475","0.29862336638949133","[0.0]","[0.0]"
"0.6207483940058695","0.7157619924238592","[1.0]","[1.0]"
"0.1869134419315469","0.10711822113307637","[0.0]","[0.0]"
"0.8140413370774511","0.7148111644925454","[1.0]","[1.0]"
"0.7714578431437924","0.7294959549888534","[1.0]","[1.0]"
"0.7076853461855857","0.7652899369407773","[1.0]","[1.0]"
"0.2729282545599175","0.19489001809034529","[0.0]","[0.0]"
"0.696719596330822","0.7272563286030963","[1.0]","[1.0]"
"0.13250842696857684","0.2516718187522841","[0.0]","[0.0]"
"0.2700940128664161","0.35924956069216074","[0.0]","[0.0]"
"0.6954102371517222","0.7497247011489179","[1.0]","[1.0]"
"0.3206401071999017","0.3863795064096631","[0.0]","[0.0]"
"0.33120395532998076","0.4013754062021974","[0.0]","[0.0]"
"0.702990944245041","0.7667081595310845","[1.0]","[1.0]"
"0.6152331198103191","0.9279422929787482","[1.0]","[1.0]"
"0.2676901156002756","0.25949587889857073","[0.0]","[0.0]"
"0.18277596194753998","0.32573747397493247","[0.0]","[0.0]"
"0.2711958860425856","0.342377745719253","[0.0]","[0.0]"
"0.28090451112681447","0.16576805116234317","[0.0]","[0.0]"
"0.29851700894146477","0.1756922618704555","[0.0]","[0.0]"
"0.3159696368499594","0.3903421735115281","[0.0]","[0.0]"
"0.6508325451611121","0.853457318185402","[1.0]","[1.0]"
"0.7282319404239199","0.7508430611569405","[1.0]","[1.0]"
"0.1756416287740692","0.3274249555976856","[0.0]","[0.0]"
"0.6283138261386102","0.6626151217484298","[1.0]","[1.0]"
"0.7243660832476365","0.719775151115443","[1.0]","[1.0]"
"0.13750433872548587","0.18692909226810164","[0.0]","[0.0]"
"0.7750344463029214","0.6664913373387036","[1.0]","[1.0]"
"0.6762855784014069","0.7545380805883453","[1.0]","[1.0]"
"0.34559284280343305","0.219329026774514","[0.0]","[0.0]"
"0.8558198142117208","0.7877490922881436","[1.0]","[1.0]"
"0.4138187294169407","0.28305079901166763","[0.0]","[0.0]"
"0.3353979242892668","0.27666611124859763","[0.0]","[0.0]"
"0.7042971407866903","0.6740739441661632","[1.0]","[1.0]"
"0.8635883302335561","0.749130636618574","[1.0]","[1.0]"
"0.309700234907246","0.24200257643083933","[0.0]","[0.0]"
"0.37872615656284814","0.19625226592179723","[0.0]","[0.0]"
"0.6333259478933413","0.8221864631906244","[1.0]","[1.0]"
"0.5609996418082093","0.8470517615468974","[1.0]","[1.0]"
"0.25304951217020505","0.4369325047525123","[0.0]","[0.0]"
"0.5721006458828238","0.6492628421950684","[1.0]","[1.0]"
"0.727404195152752","0.7041197033513575","[1.0]","[1.0]"
"0.32812195018537144","0.2527654967706154","[0.0]","[0.0]"
"0.6878215466893578","0.7194287166590743","[1.0]","[1.0]"
"0.23443888003063462","0.243823602154267","[0.0]","[0.0]"
"0.7819154775290973","0.7176995269068119","[1.0]","[1.0]"
"0.6288717166378089","0.7578391210838733","[1.0]","[1.0]"
"0.5054619070032136","0.17083772639948483","[0.0]","[0.0]"
"0.7421831584551513","0.735588491734485","[1.0]","[1.0]"
"0.2207041772514699","0.3636049849685659","[0.0]","[0.0]"
"0.8094524835216411","0.720126053878716","[1.0]","[1.0]"
"0.3361387654219166","0.2721567167535798","[0.0]","[0.0]"
"0.1277853656968685","0.27276087196802035","[0.0]","[0.0]"
"0.652335333666017","0.5814356236736306","[1.0]","[1.0]"
"0.6887045117773912","0.5102493589100394","[1.0]","[1.0]"
"0.21807806177021236","0.4676940907344826","[0.0]","[0.0]"
"0.7624643004879237","0.8129481308197632","[1.0]","[1.0]"
"0.2620619701961946","0.306366226912154","[0.0]","[0.0]"
"0.09885310581367833","0.21449022668362172","[0.0]","[0.0]"
"0.2654805970258908","0.17871985644599117","[0.0]","[0.0]"
"0.7199558389697889","0.7989337538373205","[1.0]","[1.0]"
"0.6777180727486875","0.785918863052834","[1.0]","[1.0]"
"0.4140394424962528","0.20756177852171992","[0.0]","[0.0]"
"0.8567362121587394","0.6838863287308373","[1.0]","[1.0]"
"0.7421691603860623","0.6261344772132309","[1.0]","[1.0]"
"0.169858965800539","0.26640021029455785","[0.0]","[0.0]"
"0.6940622111766765","0.6803789411321525","[1.0]","[1.0]"
"0.2792234341536891","0.21219638647693956","[0.0]","[0.0]"
"0.7877042895839764","0.7503848657863239","[1.0]","[1.0]"
"0.6765740159839145","0.6718700279751392","[1.0]","[1.0]"
"0.590502348147752","0.7218299260770331","[1.0]","[1.0]"
"0.663026969548811","0.6557596261227377","[1.0]","[1.0]"
"0.26926501311527246","0.15077076540443832","[0.0]","[0.0]"
"0.2684176522625867","0.23293184812919104","[0.0]","[0.0]"
"0.2613322228581699","0.2487001496972021","[0.0]","[0.0]"
"0.8214649754530405","0.77914703092937","[1.0]","[1.0]"
"0.6450189500575829","0.769973860771108","[1.0]","[1.0]"
"0.8043632335049105","0.7237689949231696","[1.0]","[1.0]"
"0.7206526765749021","0.6790476333671113","[1.0]","[1.0]"
"0.2694280335393015","0.19029736756469456","[0.0]","[0.0]"
"0.8784507579194427","0.6400826672206833","[1.0]","[1.0]"
"0.2625124583986796","0.33554243804728356","[0.0]","[0.0]"
"0.8095704455374578","0.7893484943151505","[1.0]","[1.0]"
"0.1439277410248134","0.28530605188290215","[0.0]","[0.0]"
"0.16060871020270692","0.20005797665778832","[0.0]","[0.0]"
"0.769696197638199","0.7010564254092798","[1.0]","[1.0]"
"0.5440173372743479","0.8024284817308505","[1.0]","[1.0]"
"0.40958263028559355","0.42186914928752417","[0.0]","[0.0]"
"0.8150266318882685","0.6655282981202633","[1.0]","[1.0]"
"0.7164569542635443","0.7386596922606877","[1.0]","[1.0]"
"0.33711153299941815","0.2900138035750049","[0.0]","[0.0]"
"0.20707479528501124","0.36697468141956","[0.0]","[0.0]"
"0.7831407328417012","0.7535900917278401","[1.0]","[1.0]"
"0.3919369899133889","0.23049779545447505","[0.0]","[0.0]"
"0.20363122002060363","0.41406223724677865","[0.0]","[0.0]"
"0.22929199608453846","0.2360313583075686","[0.0]","[0.0]"
"0.33238165980252604","0.20193552611777618","[0.0]","[0.0]"
"0.6728824715416442","0.7337990673565333","[1.0]","[1.0]"
"0.16170590833287293","0.28649221119191237","[0.0]","[0.0]"
"0.15775213457952014","0.24604462920335599","[0.0]","[0.0]"
"0.13316536205964216","0.278366836117939","[0.0]","[0.0]"
"0.2673121225093642","0.26184772142827567","[0.0]","[0.0]"
"0.3048237894308755","0.1668236567189519","[0.0]","[0.0]"
"0.31154681255914884","0.3117859869848154","[0.0]","[0.0]"
"0.8598746999575428","0.7126823757016976","[1.0]","[1.0]"
"0.2339429227854435","0.18617845380498865","[0.0]","[0.0]"
"0.4793479937946171","0.3609445267590353","[0.0]","[0.0]"
"0.5811497608013819","0.7188749055033489","[1.0]","[1.0]"
"0.6032787571780437","0.6900953681980032","[1.0]","[1.0]"
"0.7489033866473822","0.6433451616423026","[1.0]","[1.0]"
"0.7195242345030862","0.6749046441209055","[1.0]","[1.0]"
"0.6639628403739164","0.6773848024469862","[1.0]","[1.0]"
"0.822106202363162","0.6370131789612821","[1.0]","[1.0]"
"0.24663618638008894","0.2636240805212237","[0.0]","[0.0]"
"0.8451545727929589","0.8026602949750118","[1.0]","[1.0]"
"0.20607359638937162","0.21564832859992414","[0.0]","[0.0]"
"0.6080950362611396","0.655668315307922","[1.0]","[1.0]"
"0.23137781939172244","0.1938720419081946","[0.0]","[0.0]"
"0.4054230210757112","0.193712666940071","[0.0]","[0.0]"
"0.34495883583915354","0.23409109649574122","[0.0]","[0.0]"
"0.6730495844866727","0.8107623587846563","[1.0]","[1.0]"
"0.26620667464074826","0.3231480358847933","[0.0]","[0.0]"
"0.68651354163572","0.7507009855217643","[1.0]","[1.0]"
"0.6986835431690892","0.6761792191498257","[1.0]","[1.0]"
"0.6810855075545852","0.8059463709624862","[1.0]","[1.0]"
"0.7350503024582783","0.7272020511846408","[1.0]","[1.0]"
"0.676868097761445","0.7451847192723872","[1.0]","[1.0]"
"0.15870893901577732","0.325502214450551","[0.0]","[0.0]"
"0.11337640848370031","0.22781009174047084","[0.0]","[0.0]"
"0.7217587803397912","0.7107904573617971","[1.0]","[1.0]"
"0.25513594003706447","0.23224288438173787","[0.0]","[0.0]"
"0.29301646074481474","0.273814475379402","[0.0]","[0.0]"
"0.1735194543138581","0.0874068083459157","[0.0]","[0.0]"
"0.11901223007391229","0.14648756462920984","[0.0]","[0.0]"
"0.18026814060694452","0.2863233914846184","[0.0]","[0.0]"
"0.3149159384015134","0.10617998411320621","[0.0]","[0.0]"
"0.32902559592110686","0.157447686699596","[0.0]","[0.0]"
"0.8095736795754876","0.7908758240643372","[1.0]","[1.0]"
"0.676487284631061","0.6222578839235824","[1.0]","[1.0]"
"0.3763268256120426","0.1672642920100222","[0.0]","[0.0]"
"0.7217877885773873","0.5805517532477641","[1.0]","[1.0]"
"0.7823012157083865","0.7830190744155878","[1.0]","[1.0]"
"0.6711859500746925","0.559072484680706","[1.0]","[1.0]"
"0.5918107672687151","0.6771095572692236","[1.0]","[1.0]"
"0.7384849993790451","0.6945034875412361","[1.0]","[1.0]"
"0.7012340727458627","0.7034869593933188","[1.0]","[1.0]"
"0.7244533632117284","0.9047036710317568","[1.0]","[1.0]"
"0.301056537363534","0.20279410015312646","[0.0]","[0.0]"
"0.8572018164444772","0.5809891495623678","[1.0]","[1.0]"
"0.27019946778217846","0.2807850778702322","[0.0]","[0.0]"
"0.642523099777143","0.7656925449543608","[1.0]","[1.0]"
"0.6158476563970621","0.7340741609852172","[1.0]","[1.0]"
"0.21526399977550648","0.2616634583193106","[0.0]","[0.0]"
"0.2323203508895988","0.22720294146459893","[0.0]","[0.0]"
"0.31453872202556393","0.3117740284094986","[0.0]","[0.0]"
"0.2610838083350413","0.28378674376754964","[0.0]","[0.0]"
"0.7317349561004467","0.7276861171094277","[1.0]","[1.0]"
"0.8069078503801677","0.7997529021696108","[1.0]","[1.0]"
"0.353606487047325","0.3387788674261226","[0.0]","[0.0]"
"0.20143599781561244","0.17163601950894222","[0.0]","[0.0]"
"0.21256587437506874","0.2723746060168812","[0.0]","[0.0]"
"0.7833617687782396","0.6249609251031497","[1.0]","[1.0]"
"0.7764604444296793","0.7477474582308998","[1.0]","[1.0]"
"0.7005486697683572","0.7334839653766732","[1.0]","[1.0]"
"0.7783412451769641","0.6827353263655662","[1.0]","[1.0]"
"0.2902901041290385","0.30644820487337054","[0.0]","[0.0]"
"0.6328640110300685","0.902158568176233","[1.0]","[1.0]"
"0.36394847567691274","0.25994766724472707","[0.0]","[0.0]"
"0.2754004649415288","0.2766329620202912","[0.0]","[0.0]"
"0.2680156432034802","0.3642445658654009","[0.0]","[0.0]"
"0.31246628332146387","0.25580056413585783","[0.0]","[0.0]"
"0.6658313770379848","0.7752905595278203","[1.0]","[1.0]"
"0.29172904835878516","0.18610395813870895","[0.0]","[0.0]"
"0.7274344494103427","0.7524261153809965","[1.0]","[1.0]"
"0.6775061806819549","0.7630848956309946","[1.0]","[1.0]"
"0.3300172930084168","0.27571258088765993","[0.0]","[0.0]"
"0.7366079755976536","0.7375496285296428","[1.0]","[1.0]"
"0.26398929388655923","0.25361461684349734","[0.0]","[0.0]"
"0.2218893139466713","0.13999861297147936","[0.0]","[0.0]"
"0.7223998800679604","0.6392024698278995","[1.0]","[1.0]"
"0.23022199227034176","0.22072961390159507","[0.0]","[0.0]"
"0.2569147259476014","0.22309853238540833","[0.0]","[0.0]"
"0.35559958405420417","0.4597538364986472","[0.0]","[0.0]"
"0.8176530440000462","0.7362866868857391","[1.0]","[1.0]"
"0.7489074605555907","0.7031136550398365","[1.0]","[1.0]"
"0.7815858075622802","0.6396011381157511","[1.0]","[1.0]"
"0.32687935855832306","0.31883445585559833","[0.0]","[0.0]"
"0.6919695929915597","0.5784157445505653","[1.0]","[1.0]"
"0.6321697051280393","0.6408257343517917","[1.0]","[1.0]"
"0.6793161308206626","0.7011058550241367","[1.0]","[1.0]"
"0.6542572695320046","0.8195228229741585","[1.0]","[1.0]"
"0.691503192892417","0.7539431175844382","[1.0]","[1.0]"
"0.8164773094189945","0.7418550806955131","[1.0]","[1.0]"
"0.208836334103215","0.13480975996952776","[0.0]","[0.0]"
"0.18918404025774851","0.3578065647212424","[0.0]","[0.0]"
"0.16532564194676638","0.34995427867055395","[0.0]","[0.0]"
"0.7196692899641528","0.660063988495286","[1.0]","[1.0]"
"0.2882344843939726","0.2722382603712945","[0.0]","[0.0]"
"0.6539073812206726","0.6628423037667013","[1.0]","[1.0]"
"0.5790657496365126","0.7232459210637961","[1.0]","[1.0]"
"0.713107550705243","0.7489018381967274","[1.0]","[1.0]"
"0.7089204279687185","0.6576770592337982","[1.0]","[1.0]"
"0.17949626849755843","0.26770816247340784","[0.0]","[0.0]"
"0.6864115794981092","0.7935777303852758","[1.0]","[1.0]"
"0.4046560784685704","0.24190979049216071","[0.0]","[0.0]"
"0.359911695465645","0.3082569222124513","[0.0]","[0.0]"
"0.711525801768777","0.7441118592036615","[1.0]","[1.0]"
"0.6784822703686054","0.7690774501178803","[1.0]","[1.0]"
"0.6711060605412326","0.9138750396390999","[1.0]","[1.0]"
"0.27560506905365495","0.3029179167458789","[0.0]","[0.0]"
"0.5748138886992301","0.8255105996198686","[1.0]","[1.0]"
"0.37781761868446834","0.12106743975138846","[0.0]","[0.0]"
