"X","Y","color"
"0.5074788545968361","0.5084496603852017","[0.1292995746033782, 0.0, 1.0]","[0.0, 1.0, 0.0]"
"0.7116510799733762","0.4787633415679008","[0.0, 1.0, 0.0]","[0.0, 1.0, 0.0]"
"0.46753504181455696","0.2620631800736632","[0.1292995746033782, 0.0, 1.0]","[0.0, 0.0, 1.0]"
"0.4056544316005847","0.19179984125092356","[0.1292995746033782, 0.0, 1.0]","[0.0, 0.0, 1.0]"
"0.16386306745486726","0.6145315409839337","[1.0, 0.0, 0.0]","[1.0, 0.0, 0.0]"
"0.7200266920411807","0.5704403149265252","[0.0, 1.0, 0.0]","[0.0, 1.0, 0.0]"
"0.31109042832079375","0.6288992872571403","[1.0, 0.0, 0.0]","[1.0, 0.0, 0.0]"
"0.42027470662724575","0.22765097003414622","[0.1292995746033782, 0.0, 1.0]","[0.0, 0.0, 1.0]"
"0.3774068529681068","0.0550524811830243","[0.1292995746033782, 0.0, 1.0]","[0.0, 0.0, 1.0]"
"0.508718216542475","0.4429519458925112","[0.1292995746033782, 0.0, 1.0]","[0.0, 0.0, 1.0]"
"0.6752947036129858","0.5014750967011558","[0.0, 1.0, 0.0]","[0.0, 1.0, 0.0]"
"0.18712971064637257","0.7994795424789525","[1.0, 0.0, 0.0]","[1.0, 0.0, 0.0]"
"0.825980833327834","0.4479188334830938","[0.0, 1.0, 0.0]","[0.0, 1.0, 0.0]"
"0.7189921208022487","0.5569841296957856","[0.0, 1.0, 0.0]","[0.0, 1.0, 0.0]"
"0.616634409425906","0.7039685785739541","[0.1447574587383102, 1.0, 0.0]","[0.0, 1.0, 0.0]"
"0.23421889866533985","0.7882046772947013","[1.0, 0.0, 0.0]","[1.0, 0.0, 0.0]"
"0.3391824081477431","0.7264439174403498","[1.0, 0.0, 0.0]","[1.0, 0.0, 0.0]"
"0.13145039338452302","0.5653712600373401","[1.0, 0.0, 0.0]","[1.0, 0.0, 0.0]"
"0.3877884431504956","0.0","[0.12836310816406626, 0.0, 1.0]","[0.0, 0.0, 1.0]"
"0.41566004188572864","0.6890396533786971","[1.0, 0.0, 0.0]","[1.0, 0.0, 0.0]"
"0.23336902194215056","0.5950795919460049","[1.0, 0.0, 0.0]","[1.0, 0.0, 0.0]"
"0.5168337003874464","0.7638859762657624","[1.0, 0.0, 0.0]","[1.0, 0.0, 0.0]"
"0.34791788459791617","0.29368446539785154","[0.1292995746033782, 0.0, 1.0]","[0.0, 0.0, 1.0]"
"0.2985760500727668","0.38754645370366503","[0.1292995746033782, 0.0, 1.0]","[0.0, 0.0, 1.0]"
"0.3177096423454961","0.7441457559066879","[1.0, 0.0, 0.0]","[1.0, 0.0, 0.0]"
"0.7934970139472362","0.3894753365388265","[0.0, 1.0, 0.0]","[0.0, 1.0, 0.0]"
"0.5166061253436922","0.32871036464433023","[0.1292995746033782, 0.0, 1.0]","[0.0, 0.0, 1.0]"
"0.34316794253751665","0.36370196853366416","[0.1292995746033782, 0.0, 1.0]","[0.0, 0.0, 1.0]"
"0.4734520140783291","0.26455723975791545","[0.1292995746033782, 0.0, 1.0]","[0.0, 0.0, 1.0]"
"0.9564967132145759","0.5824111027242793","[0.0, 1.0, 0.0]","[0.0, 1.0, 0.0]"
"0.31625511587716304","0.3200656012118559","[0.1292995746033782, 0.0, 1.0]","[0.0, 0.0, 1.0]"
"0.22245331599678625","0.6419604158174733","[1.0, 0.0, 0.0]","[1.0, 0.0, 0.0]"
