"X","Y","color"
"0.5469097143438622","0.5373784637815998","[1.0, 1.0]","[1.0, 0.0]"
"0.6474840232806126","0.565226611697878","[1.0, 0.0]","[0.0, 1.0]"
"0.35207319753939376","0.5853287373124288","[1.0, 1.0]","[1.0, 0.0]"
"0.549012370625764","0.45164545408587486","[1.0, 1.0]","[0.0, 1.0]"
"0.4211134520453719","0.3685002241533603","[0.0, 1.0]","[1.0, 0.0]"
"0.6048685271372125","0.5361427424811052","[1.0, 0.0]","[1.0, 0.0]"
"0.6012347091725107","0.618955634073757","[1.0, 0.0]","[1.0, 0.0]"
"0.265987699711531","0.11589233591804281","[0.0, 1.0]","[0.0, 1.0]"
"0.11857344399436952","0.5502997364580184","[0.0, 1.0]","[0.0, 1.0]"
"0.2903485376365508","0.44275400206969284","[0.0, 1.0]","[1.0, 0.0]"
"0.3858607058218467","0.5651151710735027","[1.0, 1.0]","[1.0, 0.0]"
"0.6208531298642167","0.6876095925497059","[1.0, 0.0]","[1.0, 0.0]"
"0.6696658781484978","0.6392547555282587","[1.0, 0.0]","[1.0, 0.0]"
"0.2589977805249932","0.6019691491645999","[1.0, 1.0]","[1.0, 0.0]"
"0.18760454229150766","0.38158836970264803","[0.0, 1.0]","[0.0, 1.0]"
"0.2893403414207185","0.5427394561894769","[1.0, 1.0]","[0.0, 1.0]"
"0.22310646016710822","0.4560664775828216","[0.0, 1.0]","[0.0, 1.0]"
"0.31012512423033795","0.5840946571319291","[1.0, 1.0]","[0.0, 1.0]"
"0.307811976588673","0.4175229410475934","[0.0, 1.0]","[0.0, 1.0]"
"0.22990005714971765","0.41348667677568945","[0.0, 1.0]","[0.0, 1.0]"
"0.37424844529583146","0.6185934910434311","[1.0, 1.0]","[0.0, 1.0]"
"0.05555438946533405","0.5453877752390578","[0.0, 1.0]","[0.0, 1.0]"
"0.40918985869354985","0.4137224907085523","[1.0, 1.0]","[1.0, 0.0]"
"0.5111518157882299","0.6222423137704098","[1.0, 0.0]","[1.0, 0.0]"
"0.48087154628085","0.49687727958395206","[1.0, 1.0]","[1.0, 0.0]"
"0.28558901889846616","0.3900316724961278","[0.0, 1.0]","[0.0, 1.0]"
"0.3675737662568024","0.5896614577597382","[1.0, 1.0]","[1.0, 0.0]"
"0.2842273728552079","0.4760297274444577","[0.0, 1.0]","[0.0, 1.0]"
"0.2754674782627999","0.34032110971455887","[0.0, 1.0]","[0.0, 1.0]"
"0.1560298904401345","0.33346100927129535","[0.0, 1.0]","[1.0, 0.0]"
"0.3818472672482846","0.4565924351557323","[1.0, 1.0]","[0.0, 1.0]"
"0.47864594445269404","0.36993652133032884","[1.0, 1.0]","[0.0, 1.0]"
"0.5305897639662025","0.5950204091592863","[1.0, 0.25698080500261256]","[1.0, 0.0]"
"0.5903697314435161","0.7085704470077111","[1.0, 0.0]","[1.0, 0.0]"
"0.5535905477279107","0.5377798518113374","[1.0, 1.0]","[1.0, 0.0]"
"0.14294821282003867","0.5771955438943641","[0.0, 1.0]","[0.0, 1.0]"
"0.19897801050036157","0.442135851990032","[0.0, 1.0]","[0.0, 1.0]"
"0.339870023416965","0.6736367566768057","[1.0, 1.0]","[1.0, 0.0]"
"0.37999695494822966","0.251073628411169","[0.0, 1.0]","[0.0, 1.0]"
"0.2112195452265229","0.31281775869517425","[0.0, 1.0]","[0.0, 1.0]"
"0.5194536042285038","0.32089799946550174","[1.0, 1.0]","[1.0, 0.0]"
"0.11682393450048797","0.42682104388083775","[0.0, 1.0]","[0.0, 1.0]"
"0.6099324598392745","0.7223278867421159","[1.0, 0.0]","[1.0, 0.0]"
"0.4662377460014991","0.6579472312980332","[1.0, 0.14257832607502507]","[1.0, 0.0]"
"0.8043792148741739","0.5966361281438617","[1.0, 0.0]","[1.0, 0.0]"
"0.5144332800529391","0.5427879114531817","[1.0, 1.0]","[0.0, 1.0]"
"0.40082527443735066","0.731108813468322","[1.0, 0.0]","[1.0, 0.0]"
"0.3119385468789181","0.18248419060679927","[0.0, 1.0]","[0.0, 1.0]"
"0.4310508527398255","0.7379955690263877","[1.0, 0.0]","[1.0, 0.0]"
"0.2380517800350598","0.5672929502414272","[1.0, 1.0]","[1.0, 0.0]"
"0.2534235750557633","0.5423217688488897","[1.0, 1.0]","[0.0, 1.0]"
"0.6046499935054231","0.4213977112791842","[1.0, 1.0]","[1.0, 0.0]"
"0.24049873348788842","0.4164153844949678","[0.0, 1.0]","[0.0, 1.0]"
"0.49902707592974843","0.4036699839251691","[1.0, 1.0]","[1.0, 0.0]"
"0.3591040045873864","0.675872051526698","[1.0, 1.0]","[0.0, 1.0]"
"0.6060829094455241","0.6136905604085603","[1.0, 0.0]","[1.0, 0.0]"
"0.2479449432276735","0.446720227534207","[0.0, 1.0]","[0.0, 1.0]"
"0.18700808211442224","0.6200520945279855","[1.0, 1.0]","[0.0, 1.0]"
"0.5250710813435401","0.3838715841033495","[1.0, 1.0]","[1.0, 0.0]"
"0.3031887222835362","0.6341317625954557","[1.0, 1.0]","[1.0, 0.0]"
"0.4289041885312982","0.4950651447497119","[1.0, 1.0]","[1.0, 0.0]"
"0.708095761425275","0.6195268191810883","[1.0, 0.0]","[1.0, 0.0]"
"0.49987762777925704","0.5152612825014672","[1.0, 1.0]","[1.0, 0.0]"
"0.48755639414248225","0.33928747927527997","[1.0, 1.0]","[0.0, 1.0]"
"0.5982692288170274","0.6068323816094833","[1.0, 0.0]","[1.0, 0.0]"
"0.31772125882524244","0.3735753367921447","[0.0, 1.0]","[0.0, 1.0]"
"0.43941836709187093","0.42436303837727857","[1.0, 1.0]","[0.0, 1.0]"
"0.5696324617544991","0.585151659985949","[1.0, 0.0]","[1.0, 0.0]"
"0.4169393463592731","0.13685314942374996","[0.0, 1.0]","[0.0, 1.0]"
"0.6685434461835513","0.847228157583055","[1.0, 0.0]","[1.0, 0.0]"
"0.541521259363507","0.497141179391961","[1.0, 1.0]","[0.0, 1.0]"
"0.37069730914020327","0.6591865722346653","[1.0, 1.0]","[1.0, 0.0]"
"0.43629328414108565","0.42665098716187005","[1.0, 1.0]","[0.0, 1.0]"
"0.6094997071241712","0.36182388466589277","[1.0, 1.0]","[1.0, 0.0]"
"0.40567373289309266","0.49720077075126906","[1.0, 1.0]","[0.0, 1.0]"
"0.5208405962032766","0.4669719798425496","[1.0, 1.0]","[0.0, 1.0]"
"0.4570032821577054","0.6756837988345475","[1.0, 0.0]","[1.0, 0.0]"
"0.7020734850452056","0.6044138445485767","[1.0, 0.0]","[1.0, 0.0]"
"0.3667475464047016","0.5139714323275125","[1.0, 1.0]","[1.0, 0.0]"
"0.5053116241388161","0.4027858879900133","[1.0, 1.0]","[0.0, 1.0]"
"0.39284699847451326","0.5977465649737432","[1.0, 1.0]","[1.0, 0.0]"
"0.23237596481625017","0.22206176644397152","[0.0, 1.0]","[0.0, 1.0]"
"0.44518632925514884","0.5951773510477597","[1.0, 1.0]","[0.0, 1.0]"
"0.39457204969151094","0.29968296820452006","[0.0, 1.0]","[0.0, 1.0]"
"0.8104240002141032","0.7197628601542463","[1.0, 0.0]","[1.0, 0.0]"
"0.5418836589144285","0.4314352937502067","[1.0, 1.0]","[1.0, 0.0]"
"0.17436095624701678","0.5388595193130412","[0.0, 1.0]","[0.0, 1.0]"
"0.5572170369919368","0.7736877192314138","[1.0, 0.0]","[1.0, 0.0]"
"0.2922089278238776","0.6231732033286518","[1.0, 1.0]","[0.0, 1.0]"
"0.2136787129574724","0.4567727517894061","[0.0, 1.0]","[0.0, 1.0]"
"0.5134171913940551","0.422262216186519","[1.0, 1.0]","[1.0, 0.0]"
"0.5726034407336328","0.40071590380608546","[1.0, 1.0]","[1.0, 0.0]"
"0.5028760125304252","0.5207335056019385","[1.0, 1.0]","[0.0, 1.0]"
"0.4947268405328278","0.6372243601945637","[1.0, 0.0]","[1.0, 0.0]"
"0.5603872862197353","0.4514191739632052","[1.0, 1.0]","[0.0, 1.0]"
"0.6107758736465462","0.23257773015826533","[1.0, 1.0]","[0.0, 1.0]"
"0.5283819746203892","0.48288921665149737","[1.0, 1.0]","[1.0, 0.0]"
"0.4275599881109394","0.7440200113096466","[1.0, 0.0]","[1.0, 0.0]"
"0.2212127648089333","0.3781586177136454","[0.0, 1.0]","[0.0, 1.0]"
"0.4403539302375974","0.1405809836370178","[0.0, 1.0]","[0.0, 1.0]"
"0.5248858070777747","0.7058689447981429","[1.0, 0.0]","[1.0, 0.0]"
"0.38781558691668444","0.659873066940769","[1.0, 1.0]","[1.0, 0.0]"
"0.5126565598072017","0.4976065131323843","[1.0, 1.0]","[1.0, 0.0]"
"0.7762239374394079","0.54516948491455","[1.0, 0.0]","[1.0, 0.0]"
"0.3981923475851891","0.6405065356215557","[1.0, 1.0]","[1.0, 0.0]"
"0.1949216493884822","0.5536378428330411","[0.0, 1.0]","[0.0, 1.0]"
"0.3727756263439681","0.4560329263163813","[1.0, 1.0]","[0.0, 1.0]"
"0.7653480981534405","0.39146463524643915","[1.0, 0.0]","[1.0, 0.0]"
"0.3319218119005911","0.6088600745643531","[1.0, 1.0]","[1.0, 0.0]"
"0.13119105618521978","0.5898946526117673","[0.0, 1.0]","[1.0, 0.0]"
"0.4811845501584975","0.1675740210670556","[0.0, 1.0]","[0.0, 1.0]"
"0.5581540240075433","0.6469750653072109","[1.0, 0.0]","[1.0, 0.0]"
"0.37405317842035624","0.6537231207005407","[1.0, 1.0]","[0.0, 1.0]"
"0.40817744319340493","0.42517141969932604","[1.0, 1.0]","[1.0, 0.0]"
"0.4891124668946752","0.4568753491227487","[1.0, 1.0]","[1.0, 0.0]"
"0.5239365255001331","0.524832646528714","[1.0, 1.0]","[1.0, 0.0]"
"0.4878643073798001","0.2755111874483809","[0.0, 1.0]","[0.0, 1.0]"
"0.5956265949387298","0.4203823877110363","[1.0, 1.0]","[1.0, 0.0]"
"0.5823794260946137","0.5178691203671894","[1.0, 1.0]","[1.0, 0.0]"
"0.2924962521359239","0.6456664679700609","[1.0, 1.0]","[0.0, 1.0]"
"0.4553823718610482","0.3963987917671547","[1.0, 1.0]","[1.0, 0.0]"
"0.4525027427151249","0.8946297877700279","[1.0, 0.0]","[1.0, 0.0]"
"0.2897095504189675","0.4200438464814407","[0.0, 1.0]","[0.0, 1.0]"
"0.2027762067879484","0.6689542946095174","[1.0, 1.0]","[1.0, 0.0]"
"0.24796766524691485","0.7606865747096109","[1.0, 1.0]","[1.0, 0.0]"
"0.2874347747509975","0.6181823974647598","[1.0, 1.0]","[1.0, 0.0]"
"0.38601914226596107","0.49770591590201857","[1.0, 1.0]","[1.0, 0.0]"
"0.3999983609815801","0.32602201789385554","[0.0, 1.0]","[0.0, 1.0]"
"0.4667890895275248","0.519758760464395","[1.0, 1.0]","[1.0, 0.0]"
"0.5313613454519779","0.7717269229332475","[1.0, 0.0]","[1.0, 0.0]"
"0.2967639662565403","0.38286497568241246","[0.0, 1.0]","[0.0, 1.0]"
"0.33563983433518124","0.5417656140056638","[1.0, 1.0]","[0.0, 1.0]"
"0.3783098656605389","0.4500628348597974","[1.0, 1.0]","[0.0, 1.0]"
"0.51540367434993","0.5405301471412933","[1.0, 1.0]","[1.0, 0.0]"
"0.4922135200840562","0.4504987620427755","[1.0, 1.0]","[1.0, 0.0]"
"0.4847967311426614","0.6821021630466636","[1.0, 0.0]","[1.0, 0.0]"
"0.6082370978269868","0.524250556661414","[1.0, 0.0]","[1.0, 0.0]"
"0.36216360303291","0.6475951306794748","[1.0, 1.0]","[0.0, 1.0]"
"0.35409987611554455","0.544389944099429","[1.0, 1.0]","[0.0, 1.0]"
"0.3194291023664857","0.5829673302971725","[1.0, 1.0]","[0.0, 1.0]"
"0.21214732222198035","0.3946399483704731","[0.0, 1.0]","[0.0, 1.0]"
"0.27360009308947375","0.4698047316117995","[0.0, 1.0]","[0.0, 1.0]"
"0.47378863249368647","0.6595722897886771","[1.0, 0.0]","[1.0, 0.0]"
"0.47766275793704","0.5228772161344718","[1.0, 1.0]","[1.0, 0.0]"
"0.24048769296929054","0.4215384616786196","[0.0, 1.0]","[1.0, 0.0]"
"0.48087518294803816","0.5278300886539049","[1.0, 1.0]","[1.0, 0.0]"
"0.4246491565308645","0.4185752644175458","[1.0, 1.0]","[0.0, 1.0]"
"0.14334246134223033","0.31351865359651954","[0.0, 1.0]","[0.0, 1.0]"
"0.40954500703495633","0.6378138743811063","[1.0, 1.0]","[1.0, 0.0]"
"0.4255096259399088","0.5570812632083791","[1.0, 1.0]","[1.0, 0.0]"
"0.5875509134951503","0.2931338853374399","[1.0, 1.0]","[0.0, 1.0]"
"0.6682700641166764","0.7852707833996488","[1.0, 0.0]","[1.0, 0.0]"
"0.38303915029886554","0.3753306305962174","[0.0, 1.0]","[0.0, 1.0]"
"0.2570644867216224","0.48812923974716016","[0.0, 1.0]","[0.0, 1.0]"
"0.43545598463156293","0.5907914126373924","[1.0, 1.0]","[1.0, 0.0]"
"0.8118286957092524","0.44825611754697553","[1.0, 0.0]","[1.0, 0.0]"
"0.5853648682142608","0.6033360582409525","[1.0, 0.0]","[1.0, 0.0]"
"0.31326273028552953","0.5116045121869549","[1.0, 1.0]","[0.0, 1.0]"
"0.6795584073597806","0.2516738602432139","[1.0, 1.0]","[1.0, 0.0]"
"0.7146400968571408","0.6980314489283499","[1.0, 0.0]","[1.0, 0.0]"
"0.20163940858956492","0.4811265917462285","[0.0, 1.0]","[0.0, 1.0]"
"0.596506492897796","0.44430372742002594","[1.0, 1.0]","[1.0, 0.0]"
"0.5128662933480184","0.4518779389236751","[1.0, 1.0]","[0.0, 1.0]"
"0.6152589610369922","0.5396053451749585","[1.0, 0.0]","[1.0, 0.0]"
"0.600064099434221","0.5958886468417535","[1.0, 0.0]","[1.0, 0.0]"
"0.4686286429697009","0.32553541909662403","[0.0, 1.0]","[0.0, 1.0]"
"0.28431472370379135","0.427897689081112","[0.0, 1.0]","[0.0, 1.0]"
"0.4086196585667475","0.6048913552938181","[1.0, 1.0]","[1.0, 0.0]"
"0.7020680764325821","0.7274489695964017","[1.0, 0.0]","[1.0, 0.0]"
"0.6611382522756449","0.5159277954218039","[1.0, 0.0]","[1.0, 0.0]"
"0.6792358283221214","0.4255132092234356","[1.0, 1.0]","[0.0, 1.0]"
"0.8291396066386887","0.40636713916664785","[1.0, 0.0]","[1.0, 0.0]"
"0.40233471894735084","0.35768629149458425","[0.0, 1.0]","[0.0, 1.0]"
"0.28161291941222183","0.5731600534261907","[1.0, 1.0]","[0.0, 1.0]"
"0.32329080541079575","0.37132936718445564","[0.0, 1.0]","[0.0, 1.0]"
"0.4738766727171407","0.14074969096920514","[0.0, 1.0]","[0.0, 1.0]"
"0.6396565776304111","0.6438246591361569","[1.0, 0.0]","[1.0, 0.0]"
"0.4175654932717148","0.6142542187700356","[1.0, 1.0]","[1.0, 0.0]"
"0.6329793142224046","0.5937131089283962","[1.0, 0.0]","[1.0, 0.0]"
"0.4997107433660166","0.3380523336373437","[1.0, 1.0]","[1.0, 0.0]"
"0.6025745492480273","0.6818245333184286","[1.0, 0.0]","[1.0, 0.0]"
"0.6779557604276202","0.5380473440982008","[1.0, 0.0]","[1.0, 0.0]"
"0.21882446660712432","0.3376703107523218","[0.0, 1.0]","[0.0, 1.0]"
"0.3990168126188262","0.29054882910651003","[0.0, 1.0]","[0.0, 1.0]"
"0.5106395864730803","0.6480105952443657","[1.0, 0.0]","[1.0, 0.0]"
"0.5476028096527221","0.436774895606488","[1.0, 1.0]","[1.0, 0.0]"
"0.5624284213165099","0.5678251910617597","[1.0, 0.0]","[0.0, 1.0]"
"0.6147185211926842","0.6875581200435443","[1.0, 0.0]","[1.0, 0.0]"
"0.250579291349233","0.4347567377401933","[0.0, 1.0]","[0.0, 1.0]"
"0.3398395433712424","0.5447347854527366","[1.0, 1.0]","[0.0, 1.0]"
"0.16601071274097493","0.6564625659814596","[1.0, 1.0]","[0.0, 1.0]"
"0.3414691926016757","0.2640905298749133","[0.0, 1.0]","[0.0, 1.0]"
"0.347674338897151","0.5788515345864709","[1.0, 1.0]","[0.0, 1.0]"
"0.3722733659847228","0.48339247960002363","[1.0, 1.0]","[0.0, 1.0]"
"0.23809943981595866","0.4502473709447292","[0.0, 1.0]","[1.0, 0.0]"
"0.45980262265576727","0.4984716924111223","[1.0, 1.0]","[0.0, 1.0]"
"0.3904983628487043","0.49307032449322374","[1.0, 1.0]","[0.0, 1.0]"
"0.6339522414108393","0.3890599599391586","[1.0, 1.0]","[0.0, 1.0]"
"0.36131459634220814","0.47267006900872705","[1.0, 1.0]","[0.0, 1.0]"
"0.3302968479533331","0.5041983831354827","[1.0, 1.0]","[0.0, 1.0]"
"0.5058738869276285","0.5785846907483082","[1.0, 1.0]","[1.0, 0.0]"
"0.6195222123396434","0.37623581141164175","[1.0, 1.0]","[1.0, 0.0]"
"0.5324670820653521","0.6668100511151845","[1.0, 0.0]","[1.0, 0.0]"
"0.49230966003907334","0.7338080294939107","[1.0, 0.0]","[1.0, 0.0]"
"0.42461297618373256","0.6422609233707808","[1.0, 1.0]","[0.0, 1.0]"
"0.518566510293458","0.47629926697509006","[1.0, 1.0]","[1.0, 0.0]"
"0.6043410042743445","0.7043132940159433","[1.0, 0.0]","[1.0, 0.0]"
"0.329174485368215","0.4819318644363546","[1.0, 1.0]","[0.0, 1.0]"
"0.3375177749783916","0.5028582000590863","[1.0, 1.0]","[0.0, 1.0]"
"0.3547177927311909","0.5822126334555852","[1.0, 1.0]","[1.0, 0.0]"
"0.2853839386979746","0.7262763589277509","[1.0, 1.0]","[0.0, 1.0]"
"0.7073817852695811","0.6557751901198374","[1.0, 0.0]","[1.0, 0.0]"
"0.3283775262378936","0.5730790726171485","[1.0, 1.0]","[1.0, 0.0]"
"0.7818852627808366","0.6826866905377771","[1.0, 0.0]","[1.0, 0.0]"
"0.5123495680723857","0.7846632319529762","[1.0, 0.0]","[1.0, 0.0]"
"0.3421948433276208","0.46728875976282963","[1.0, 1.0]","[0.0, 1.0]"
"0.47102734724041234","0.441044646311815","[1.0, 1.0]","[0.0, 1.0]"
"0.2841743555049999","0.46410127846516186","[0.0, 1.0]","[0.0, 1.0]"
"0.37625456267113283","0.3701307574967721","[0.0, 1.0]","[0.0, 1.0]"
"0.5450284419675343","0.5272811659088645","[1.0, 1.0]","[1.0, 0.0]"
"0.4194638415760848","0.7946553531491831","[1.0, 0.0]","[1.0, 0.0]"
"0.18958309229383696","0.4211571582784967","[0.0, 1.0]","[0.0, 1.0]"
"0.5448946459956051","0.6726046194664549","[1.0, 0.0]","[1.0, 0.0]"
"0.36543167598751813","0.5394589276138689","[1.0, 1.0]","[1.0, 0.0]"
"0.32837942105978196","0.45848411401737693","[0.21084841908741225, 1.0]","[0.0, 1.0]"
"0.42098934336500965","0.6131966614186872","[1.0, 1.0]","[1.0, 0.0]"
"0.22056118319270476","0.4724102556356176","[0.0, 1.0]","[1.0, 0.0]"
"0.4149796321776353","0.5006058541037736","[1.0, 1.0]","[1.0, 0.0]"
"0.3988107273210398","0.5645371727044102","[1.0, 1.0]","[1.0, 0.0]"
"0.6380662748433132","0.49380315816494447","[1.0, 0.21610341086527285]","[1.0, 0.0]"
"0.2840080503281245","0.5217529540236289","[1.0, 1.0]","[0.0, 1.0]"
"0.3556923897224844","0.5235343344439973","[1.0, 1.0]","[1.0, 0.0]"
"0.641354990048873","0.6677715093355213","[1.0, 0.0]","[1.0, 0.0]"
"0.18816588643406768","0.6275913823802753","[1.0, 1.0]","[0.0, 1.0]"
"0.5665932451751298","0.43594173217739074","[1.0, 1.0]","[0.0, 1.0]"
"0.3694372417923488","0.6272964120212329","[1.0, 1.0]","[0.0, 1.0]"
"0.318556941971758","0.5349422266266192","[1.0, 1.0]","[0.0, 1.0]"
"0.30790325217384423","0.42304320984214966","[0.0, 1.0]","[0.0, 1.0]"
"0.49441673256374463","0.4582850272036102","[1.0, 1.0]","[1.0, 0.0]"
"0.4248088504774302","0.36145919871234483","[0.0, 1.0]","[0.0, 1.0]"
"0.5702823996506523","0.5702333691985733","[1.0, 0.0]","[1.0, 0.0]"
"0.14219945913059379","0.4776314594720534","[0.0, 1.0]","[0.0, 1.0]"
"0.3915728794693329","0.6895680968223596","[1.0, 1.0]","[1.0, 0.0]"
"0.6091786401613237","0.4446800383275199","[1.0, 1.0]","[1.0, 0.0]"
"0.6247448812588656","0.6857717686286725","[1.0, 0.0]","[1.0, 0.0]"
"0.4809139013330431","0.6380826981447266","[1.0, 1.0]","[1.0, 0.0]"
"0.37440254368683723","0.6473110311617474","[1.0, 1.0]","[0.0, 1.0]"
"0.27033986590413744","0.45311744702391044","[0.0, 1.0]","[0.0, 1.0]"
"0.5657753134497824","0.6067136576099014","[1.0, 0.0]","[1.0, 0.0]"
"0.5628295756006912","0.8351004176054019","[1.0, 0.0]","[1.0, 0.0]"
"0.34547067583624247","0.46269381775597573","[1.0, 1.0]","[0.0, 1.0]"
"0.20738349020547367","0.5057085969124809","[0.0, 1.0]","[1.0, 0.0]"
"0.6312811149133251","0.4655685321710186","[1.0, 1.0]","[1.0, 0.0]"
"0.8133527155247957","0.6806676818555217","[1.0, 0.0]","[1.0, 0.0]"
"0.36302084016699554","0.39304812780552567","[0.0, 1.0]","[0.0, 1.0]"
"0.4691952508980201","0.6071103623493807","[1.0, 1.0]","[1.0, 0.0]"
"0.19383963086172068","0.11526462994281861","[0.0, 1.0]","[0.0, 1.0]"
"0.4772961128826315","0.5534910683337132","[1.0, 1.0]","[1.0, 0.0]"
"0.39823351985166744","0.6345346176303559","[1.0, 1.0]","[0.0, 1.0]"
"0.4439856085532712","0.48774858469728405","[1.0, 1.0]","[0.0, 1.0]"
"0.3989412017089712","0.4382583544745551","[1.0, 1.0]","[0.0, 1.0]"
"0.758106302737401","0.5215096351476819","[1.0, 0.0]","[1.0, 0.0]"
"0.5496022469851201","0.6719365555277385","[1.0, 0.0]","[1.0, 0.0]"
"0.447658727978163","0.2755365485056406","[0.0, 1.0]","[0.0, 1.0]"
"0.4107636199962546","0.47998878651842847","[1.0, 1.0]","[0.0, 1.0]"
"0.5267202463201528","0.45936465133701926","[1.0, 1.0]","[1.0, 0.0]"
"0.37393454072252064","0.7081296468755043","[1.0, 1.0]","[1.0, 0.0]"
"0.5518568778808267","0.3648511351477321","[1.0, 1.0]","[1.0, 0.0]"
"0.2663235604927009","0.46599469352821415","[0.0, 1.0]","[0.0, 1.0]"
"0.5973626268944384","0.2872460681097277","[1.0, 1.0]","[0.0, 1.0]"
"0.3674311176127904","0.6363677897670671","[1.0, 1.0]","[0.0, 1.0]"
"0.6284846194490825","0.4249807202186125","[1.0, 1.0]","[1.0, 0.0]"
"0.47975106292736464","0.5720255956208629","[1.0, 1.0]","[1.0, 0.0]"
"0.26552567553465173","0.5876973282439689","[1.0, 1.0]","[0.0, 1.0]"
"0.2366776034631251","0.547353570100902","[1.0, 1.0]","[0.0, 1.0]"
"0.302209199099813","0.35955563745832325","[0.0, 1.0]","[0.0, 1.0]"
"0.5041032029223618","0.534144023320286","[1.0, 1.0]","[0.0, 1.0]"
"0.2921777245638561","0.4956284403738456","[1.0, 1.0]","[1.0, 0.0]"
"0.46582857921043747","0.6221744067587961","[1.0, 1.0]","[1.0, 0.0]"
"0.3934219818295021","0.6407451907120967","[1.0, 1.0]","[1.0, 0.0]"
"0.2558815825587862","0.32295296868465656","[0.0, 1.0]","[0.0, 1.0]"
"0.25871868504884055","0.5439348392501078","[1.0, 1.0]","[0.0, 1.0]"
"0.5506696068932021","0.3202668010388864","[1.0, 1.0]","[1.0, 0.0]"
"0.0788263849349253","0.4393835360580141","[0.0, 1.0]","[0.0, 1.0]"
"0.5127384787612913","0.531858292253031","[1.0, 1.0]","[1.0, 0.0]"
"0.32829167683063715","0.5100531757592717","[1.0, 1.0]","[1.0, 0.0]"
"0.285477087151635","0.6487907784239165","[1.0, 1.0]","[0.0, 1.0]"
"0.583025158741825","0.6229689800509951","[1.0, 0.0]","[1.0, 0.0]"
"0.7551823496628977","0.5531474828607851","[1.0, 0.0]","[1.0, 0.0]"
"0.422693896192986","0.4804957880704899","[1.0, 1.0]","[1.0, 0.0]"
"0.644891814142197","0.5007921935372044","[1.0, 0.0]","[0.0, 1.0]"
"0.497778557368798","0.4718216224731778","[1.0, 1.0]","[0.0, 1.0]"
"0.5957869914583342","0.35900245071232467","[1.0, 1.0]","[1.0, 0.0]"
"0.6129897071921576","0.8307777247728271","[1.0, 0.0]","[0.0, 1.0]"
"0.45927713543821885","0.2846969409813351","[0.0, 1.0]","[1.0, 0.0]"
"0.5654293467850033","0.381173281978429","[1.0, 1.0]","[0.0, 1.0]"
"0.13331231087392942","0.3766390791473198","[0.0, 1.0]","[0.0, 1.0]"
"0.6607129975192821","0.5637576351846914","[1.0, 0.0]","[1.0, 0.0]"
"0.2649291854541567","0.2389783971712714","[0.0, 1.0]","[0.0, 1.0]"
"0.2853966833798156","0.36264688234272074","[0.0, 1.0]","[0.0, 1.0]"
"0.5690255248871761","0.5685155438732069","[1.0, 0.0]","[1.0, 0.0]"
"0.6857900860009337","0.6042236072988447","[1.0, 0.0]","[1.0, 0.0]"
"0.4125924346544285","0.3639259529584484","[0.0, 1.0]","[1.0, 0.0]"
"0.2590426642715647","0.6285142889661911","[1.0, 1.0]","[0.0, 1.0]"
"0.47734827788706014","0.5352519501823465","[1.0, 1.0]","[1.0, 0.0]"
"0.5550356414941543","0.5376181223633372","[1.0, 1.0]","[1.0, 0.0]"
"0.6199239471896776","0.4544281043100252","[1.0, 1.0]","[1.0, 0.0]"
