"X","Y","color"
"0.3425251980794298","0.7695501132449918","[1.0, 0.0, 0.0]","[1.0, 0.0, 0.0]"
"0.1660025900826204","0.6306810209301762","[1.0, 0.0, 0.0]","[1.0, 0.0, 0.0]"
"0.674968581097658","0.8161096413212285","[0.0, 1.0, 0.0]","[0.0, 1.0, 0.0]"
"0.3701340651604211","0.7722591933445487","[1.0, 0.0, 0.0]","[1.0, 0.0, 0.0]"
"0.8210347251993615","0.7191852036799586","[0.0, 1.0, 0.0]","[0.0, 1.0, 0.0]"
"0.24429034416862722","0.349883155673837","[0.0, 0.0, 1.0]","[0.0, 0.0, 1.0]"
"0.1389123914182852","0.24345032186679239","[0.0, 0.0, 1.0]","[0.0, 0.0, 1.0]"
"0.8495618884489142","0.778021844746823","[0.0, 1.0, 0.0]","[0.0, 1.0, 0.0]"
"0.7674630386471558","0.7165562484307237","[0.0, 1.0, 0.0]","[0.0, 1.0, 0.0]"
"0.28749712735030386","0.8372640331548827","[1.0, 0.0, 0.0]","[1.0, 0.0, 0.0]"
"0.4782591278074866","0.8098373550052891","[1.0, 0.1544876416233194, 0.0]","[0.0, 1.0, 0.0]"
"0.8131414593646838","0.7139466291036684","[0.0, 1.0, 0.0]","[0.0, 1.0, 0.0]"
"0.7998818237660801","0.6811247593578776","[0.0, 1.0, 0.0]","[0.0, 1.0, 0.0]"
"0.2427064278010625","0.8214493472076639","[1.0, 0.0, 0.0]","[1.0, 0.0, 0.0]"
"0.44752202637525723","0.7854838983812746","[1.0, 0.0, 0.0]","[1.0, 0.0, 0.0]"
"0.7473529576700155","0.8592101777748845","[0.0, 1.0, 0.0]","[0.0, 1.0, 0.0]"
"0.8492108950532141","0.7831644776260106","[0.0, 1.0, 0.0]","[0.0, 1.0, 0.0]"
"0.09996071138286697","0.8227271271299803","[1.0, 0.0, 0.0]","[1.0, 0.0, 0.0]"
"0.8791727672601525","0.690730984657535","[0.0, 1.0, 0.0]","[0.0, 1.0, 0.0]"
"0.8816005755955323","0.6937912825229439","[0.0, 1.0, 0.0]","[0.0, 1.0, 0.0]"
"0.17250297684386212","0.14289583507250575","[0.0, 0.0, 1.0]","[0.0, 0.0, 1.0]"
"0.1439249235299416","0.25350491040917417","[0.0, 0.0, 1.0]","[0.0, 0.0, 1.0]"
"0.7198278457096846","0.7733258392159744","[0.0, 1.0, 0.0]","[0.0, 1.0, 0.0]"
"0.2808717160880812","0.7686348027995832","[1.0, 0.0, 0.0]","[1.0, 0.0, 0.0]"
"0.12487893692257467","0.24533996099194422","[0.0, 0.0, 1.0]","[0.0, 0.0, 1.0]"
"0.2912599885051692","0.9350346330876026","[1.0, 0.0, 0.0]","[1.0, 0.0, 0.0]"
"0.33907154665360006","0.7598601941807076","[1.0, 0.0, 0.0]","[1.0, 0.0, 0.0]"
"0.194736018946929","0.22165646334093206","[0.0, 0.0, 1.0]","[0.0, 0.0, 1.0]"
"0.8156539827663468","0.9864659213584343","[0.0, 1.0, 0.0]","[0.0, 1.0, 0.0]"
"0.8615405562633385","0.8524939185532079","[0.0, 1.0, 0.0]","[0.0, 1.0, 0.0]"
"0.9431717468612778","0.7115299689231215","[0.0, 1.0, 0.0]","[0.0, 1.0, 0.0]"
"1.0","0.7987557749669841","[0.0, 1.0, 0.0]","[0.0, 1.0, 0.0]"
"0.2456969746516999","0.35546388730162537","[0.0, 0.0, 1.0]","[0.0, 0.0, 1.0]"
"0.40981840246507933","0.1437431223787289","[0.0, 0.0, 1.0]","[0.0, 0.0, 1.0]"
"0.19239899113807582","0.1374495273294326","[0.0, 0.0, 1.0]","[0.0, 0.0, 1.0]"
"0.3558720382370743","0.7591623189763376","[1.0, 0.0, 0.0]","[1.0, 0.0, 0.0]"
"0.24735524288356042","0.3102141075804033","[0.0, 0.0, 1.0]","[0.0, 0.0, 1.0]"
"0.23204383622765773","0.6724923522300597","[1.0, 0.0, 0.0]","[1.0, 0.0, 0.0]"
"0.8502068972368604","0.7690837933408424","[0.0, 1.0, 0.0]","[0.0, 1.0, 0.0]"
"0.8342706827519359","0.6854420263539356","[0.0, 1.0, 0.0]","[0.0, 1.0, 0.0]"
"0.796938813104816","0.7716641745400479","[0.0, 1.0, 0.0]","[0.0, 1.0, 0.0]"
"0.2699533658018867","0.12714605420073696","[0.0, 0.0, 1.0]","[0.0, 0.0, 1.0]"
"0.42587882811159633","0.3088779708210017","[0.0, 0.0, 1.0]","[0.0, 0.0, 1.0]"
"0.7558363298220541","0.8779326582818415","[0.0, 1.0, 0.0]","[0.0, 1.0, 0.0]"
"0.28441663606018713","0.3165967903713663","[0.0, 0.0, 1.0]","[0.0, 0.0, 1.0]"
"0.20911251839739475","0.40727378626653477","[0.0, 0.0, 1.0]","[0.0, 0.0, 1.0]"
"0.20010520466072831","0.3164891672060725","[0.0, 0.0, 1.0]","[0.0, 0.0, 1.0]"
"0.8636965272207306","0.7863380207272854","[0.0, 1.0, 0.0]","[0.0, 1.0, 0.0]"
"0.6972711925657628","0.7763999204160629","[0.0, 1.0, 0.0]","[0.0, 1.0, 0.0]"
"0.3974068748790246","0.34499546822567123","[0.0, 0.0, 1.0]","[0.0, 0.0, 1.0]"
"0.41888400993778885","0.8047389104411948","[1.0, 0.0, 0.0]","[1.0, 0.0, 0.0]"
"0.20930654487337805","0.6826541682272459","[1.0, 0.0, 0.0]","[1.0, 0.0, 0.0]"
"0.2920869047522837","0.8708281694699662","[1.0, 0.0, 0.0]","[1.0, 0.0, 0.0]"
"0.22481555004633763","0.2246958948517268","[0.0, 0.0, 1.0]","[0.0, 0.0, 1.0]"
"0.6712143554192304","0.8635601982248112","[0.0, 1.0, 0.0]","[0.0, 1.0, 0.0]"
"0.23069724698665353","0.8533698659442502","[1.0, 0.0, 0.0]","[1.0, 0.0, 0.0]"
