"X","Y","color"
"0.26093345489729664","0.6565023502714018","[0.0, 1.0, 0.0]","[1.0, 0.0, 0.0]"
"0.08770107587340298","0.8277307180996363","[0.0, 1.0, 0.0]","[0.0, 0.0, 0.0]"
"0.8494810742014597","0.28133507223808085","[0.0, 1.0, 0.0]","[0.0, 0.0, 0.0]"
"0.36599729993026114","0.6497053332978272","[0.0, 1.0, 0.0]","[0.0, 0.0, 0.0]"
"0.4859652013754936","0.7114033883075631","[0.0, 1.0, 0.0]","[0.0, 0.0, 0.0]"
"0.8054582027099005","0.13733387978980527","[0.0, 1.0, 0.0]","[0.0, 1.0, 0.0]"
"0.06484715576514877","0.5097122935440609","[0.0, 1.0, 0.0]","[0.0, 0.0, 0.0]"
"0.8374952349047228","0.17106687253618502","[0.0, 1.0, 0.0]","[0.0, 1.0, 0.0]"
"0.8861006138632621","0.6049615294582047","[0.0, 1.0, 0.0]","[0.0, 0.0, 1.0]"
"0.8413666026518472","0.318247156292145","[0.0, 1.0, 0.0]","[0.0, 0.0, 0.0]"
"0.8413319132839394","0.164053879701481","[0.0, 1.0, 0.0]","[0.0, 1.0, 0.0]"
"0.8613644773121348","0.22355516663320227","[0.0, 1.0, 0.0]","[0.0, 1.0, 0.0]"
"0.16524656836170284","0.8161904714621413","[0.0, 1.0, 0.0]","[0.0, 0.0, 0.0]"
"0.1631643672540622","0.542880221457571","[0.0, 1.0, 0.0]","[0.0, 0.0, 0.0]"
"0.7284372644532439","0.1696294609244222","[0.0, 1.0, 0.0]","[0.0, 1.0, 0.0]"
"0.818133566029255","0.10752114645889989","[0.0, 1.0, 0.0]","[0.0, 1.0, 0.0]"
"0.4675389314778784","0.688800951441108","[0.0, 1.0, 0.0]","[0.0, 0.0, 0.0]"
"0.8419627250957002","0.624367661553426","[0.0, 1.0, 0.0]","[0.0, 0.0, 1.0]"
"0.129558106036649","0.8901931400893953","[0.0, 1.0, 0.0]","[0.0, 0.0, 0.0]"
"0.09056170370258854","0.7951290325075324","[0.0, 1.0, 0.0]","[0.0, 0.0, 0.0]"
"0.8188957010803015","0.12610214987501783","[0.0, 1.0, 0.0]","[0.0, 0.0, 0.0]"
"0.9712886213398256","0.6043404920171868","[0.0, 1.0, 0.0]","[0.0, 0.0, 1.0]"
"0.9274099129286228","0.2828200684623436","[0.0, 1.0, 0.0]","[0.0, 0.0, 0.0]"
"0.9243295142534919","0.26114150762331356","[0.0, 1.0, 0.0]","[0.0, 0.0, 0.0]"
"0.8728885398393728","0.6361574412674699","[0.0, 1.0, 0.0]","[0.0, 0.0, 1.0]"
"0.9225910199677884","0.5963434717784883","[0.0, 1.0, 0.0]","[0.0, 0.0, 1.0]"
"0.13838859765633335","0.8577659608095553","[0.0, 1.0, 0.0]","[0.0, 0.0, 0.0]"
"0.40754190570425153","0.6591395795570973","[0.0, 1.0, 0.0]","[0.0, 0.0, 0.0]"
"0.17195717416912895","0.8795857240614252","[0.0, 1.0, 0.0]","[0.0, 0.0, 0.0]"
"0.5528158686124757","0.18509143258646785","[0.0, 1.0, 0.0]","[0.0, 0.0, 0.0]"
"0.9019941714263063","0.16087974805274016","[0.0, 1.0, 0.0]","[0.0, 0.0, 0.0]"
"0.8550353129054554","0.07963893087148985","[0.0, 1.0, 0.0]","[0.0, 1.0, 0.0]"
"0.5691687138445614","0.11701789637506328","[0.0, 1.0, 0.0]","[0.0, 0.0, 0.0]"
"0.7563977626859749","0.14429663646411722","[0.0, 1.0, 0.0]","[0.0, 1.0, 0.0]"
"0.7554042752757346","0.1839823740098404","[0.0, 1.0, 0.0]","[0.0, 1.0, 0.0]"
"0.10268723874666785","0.43173114362051734","[0.0, 1.0, 0.0]","[0.0, 0.0, 0.0]"
"0.38751754376315733","0.754625487784298","[0.0, 1.0, 0.0]","[0.0, 0.0, 0.0]"
"0.8886356300224129","0.12708815990492214","[0.0, 1.0, 0.0]","[0.0, 1.0, 0.0]"
"0.3742777171268013","0.6311557911131339","[0.0, 1.0, 0.0]","[0.0, 0.0, 0.0]"
"0.8401640582752541","0.04370551349247608","[0.0, 1.0, 0.0]","[0.0, 1.0, 0.0]"
"0.16647792162752606","0.4026840225436749","[0.0, 1.0, 0.0]","[0.0, 0.0, 0.0]"
"0.5944348151107727","0.1696734829254535","[0.0, 1.0, 0.0]","[0.0, 0.0, 0.0]"
"0.5713923099911479","0.1535458269180845","[0.0, 1.0, 0.0]","[0.0, 0.0, 0.0]"
"0.8713600752720315","0.5627929392463974","[0.0, 1.0, 0.0]","[0.0, 0.0, 1.0]"
"0.1186473099935247","0.5466259798866892","[0.0, 1.0, 0.0]","[0.0, 0.0, 0.0]"
"0.26618086199342356","0.6524230424571635","[0.0, 1.0, 0.0]","[1.0, 0.0, 0.0]"
"0.8887265561441992","0.6676417389685991","[0.0, 1.0, 0.0]","[0.0, 0.0, 1.0]"
"0.34521672648663426","0.6934108602252179","[0.0, 1.0, 0.0]","[0.0, 0.0, 0.0]"
"0.8799574338417168","0.2054396478809542","[0.0, 1.0, 0.0]","[0.0, 0.0, 0.0]"
"0.1748641866917781","0.8703663412020816","[0.0, 1.0, 0.0]","[0.0, 0.0, 0.0]"
"0.1310555359577467","0.5146560151093733","[0.0, 1.0, 0.0]","[0.0, 0.0, 0.0]"
"0.6058939044281386","0.1349851759201879","[0.0, 1.0, 0.0]","[0.0, 0.0, 0.0]"
"0.28283335614021493","0.7642009111676407","[0.0, 1.0, 0.0]","[1.0, 0.0, 0.0]"
"0.3592423800231858","0.5852045481561765","[0.0, 1.0, 0.0]","[0.0, 0.0, 0.0]"
"0.1108330690008395","0.5379880682257602","[0.0, 1.0, 0.0]","[0.0, 0.0, 0.0]"
"0.20139697345061908","0.9245428879417087","[0.0, 1.0, 0.0]","[0.0, 0.0, 0.0]"
"0.2656095754268072","0.5846223641294719","[0.0, 1.0, 0.0]","[1.0, 0.0, 0.0]"
"0.5605774497645905","0.17011281976242543","[0.0, 1.0, 0.0]","[0.0, 0.0, 0.0]"
"0.1148568329628737","0.876602513947847","[0.0, 1.0, 0.0]","[0.0, 0.0, 0.0]"
"0.6048315513127125","0.10574286607194984","[0.0, 1.0, 0.0]","[0.0, 0.0, 0.0]"
"0.27627740594777506","0.6917655999992879","[0.0, 1.0, 0.0]","[1.0, 0.0, 0.0]"
"0.5225046226092904","0.18521689951718004","[0.0, 1.0, 0.0]","[0.0, 0.0, 0.0]"
"0.8640098359436225","0.24729630491325366","[0.0, 1.0, 0.0]","[0.0, 1.0, 0.0]"
"0.3519896948463904","0.6628959214264308","[0.0, 1.0, 0.0]","[0.0, 0.0, 0.0]"
"0.16571922435063188","0.49561356466894946","[0.0, 1.0, 0.0]","[0.0, 0.0, 0.0]"
"0.8731997549137193","0.045082851685850356","[0.0, 1.0, 0.0]","[0.0, 0.0, 0.0]"
"0.38115727554203704","0.6034209535191231","[0.0, 1.0, 0.0]","[0.0, 0.0, 0.0]"
"0.14887737200816167","0.8146908370038749","[0.0, 1.0, 0.0]","[0.0, 0.0, 0.0]"
"0.900423237078207","0.21106787798089502","[0.0, 1.0, 0.0]","[0.0, 0.0, 0.0]"
"0.5918326978375741","0.14426562413037364","[0.0, 1.0, 0.0]","[0.0, 0.0, 0.0]"
"0.5855829746458036","0.22598401209380642","[0.0, 1.0, 0.0]","[0.0, 0.0, 0.0]"
"0.8442093972184574","0.11389055151495361","[0.0, 1.0, 0.0]","[0.0, 1.0, 0.0]"
"0.12092930482555739","0.49524771135705786","[0.0, 1.0, 0.0]","[0.0, 0.0, 0.0]"
"0.5081478878789939","0.15719291593940454","[0.0, 1.0, 0.0]","[0.0, 0.0, 0.0]"
"0.14639576027147067","0.3933561557716751","[0.0, 1.0, 0.0]","[0.0, 0.0, 0.0]"
"0.3396201024673809","0.7090595626182413","[0.0, 1.0, 0.0]","[0.0, 0.0, 0.0]"
"0.4056208259976779","0.7041882674677239","[0.0, 1.0, 0.0]","[0.0, 0.0, 0.0]"
"0.9424814460544858","0.6101393215023857","[0.0, 1.0, 0.0]","[0.0, 0.0, 1.0]"
"0.19559448572521584","0.8437324285978253","[0.0, 1.0, 0.0]","[0.0, 0.0, 0.0]"
"0.9179273239095153","0.13763970373517126","[0.0, 1.0, 0.0]","[0.0, 0.0, 0.0]"
"0.10097001418013248","0.5985395100481142","[0.0, 1.0, 0.0]","[0.0, 0.0, 0.0]"
"0.8959964342464675","0.4575727298047941","[0.0, 1.0, 0.0]","[0.0, 0.0, 1.0]"
"0.13114103620715303","0.9279204442821806","[0.0, 1.0, 0.0]","[0.0, 0.0, 0.0]"
"0.9011307931617706","0.5995751453654513","[0.0, 1.0, 0.0]","[0.0, 0.0, 1.0]"
"0.18069082050884863","0.8168633069858064","[0.0, 1.0, 0.0]","[0.0, 0.0, 0.0]"
"0.41583721921288436","0.690656693975056","[0.0, 1.0, 0.0]","[0.0, 0.0, 0.0]"
"0.4267592694075357","0.6351443212725912","[0.0, 1.0, 0.0]","[0.0, 0.0, 0.0]"
"0.17892474754899676","0.8708348111173545","[0.0, 1.0, 0.0]","[0.0, 0.0, 0.0]"
"0.8659684940831923","0.13948587833931303","[0.0, 1.0, 0.0]","[0.0, 0.0, 0.0]"
"0.8735983252774057","0.25574921047780474","[0.0, 1.0, 0.0]","[0.0, 0.0, 0.0]"
"0.8493440191649929","0.10164252195408671","[0.0, 1.0, 0.0]","[0.0, 1.0, 0.0]"
"0.15453718693246862","0.4450424840268929","[0.0, 1.0, 0.0]","[0.0, 0.0, 0.0]"
"0.6206682657310085","0.25122727206087964","[0.0, 1.0, 0.0]","[0.0, 0.0, 0.0]"
"0.9019382404850292","0.5387404152565253","[0.0, 1.0, 0.0]","[0.0, 0.0, 1.0]"
"0.3335834336572701","0.7386763845151454","[0.0, 1.0, 0.0]","[1.0, 0.0, 0.0]"
"0.1476734064409745","0.8976856611401655","[0.0, 1.0, 0.0]","[0.0, 0.0, 0.0]"
"0.28310431568461375","0.6954960250762072","[0.0, 1.0, 0.0]","[1.0, 0.0, 0.0]"
"0.4053170544719122","0.7162855872837018","[0.0, 1.0, 0.0]","[0.0, 0.0, 0.0]"
"0.15687930275281997","0.8719692319576327","[0.0, 1.0, 0.0]","[0.0, 0.0, 0.0]"
"0.8703606588092804","0.19456990426321052","[0.0, 1.0, 0.0]","[0.0, 0.0, 0.0]"
"0.5772504733344442","0.20525565830978054","[0.0, 1.0, 0.0]","[0.0, 0.0, 0.0]"
"0.8765985195923748","0.5626769878804946","[0.0, 1.0, 0.0]","[0.0, 0.0, 1.0]"
"0.1345622917458464","0.507093816203425","[0.0, 1.0, 0.0]","[0.0, 0.0, 0.0]"
"0.4264031000711721","0.6298990666430163","[0.0, 1.0, 0.0]","[0.0, 0.0, 0.0]"
"0.06494479669793432","0.4747725896084576","[0.0, 1.0, 0.0]","[0.0, 0.0, 0.0]"
"0.47255729385607914","0.2256730159889948","[0.0, 1.0, 0.0]","[0.0, 0.0, 0.0]"
"0.02603342847309846","0.5486440264963219","[0.0, 0.0, 0.0]","[0.0, 0.0, 0.0]"
"0.9494809575400106","0.5087610024422057","[0.0, 1.0, 0.0]","[0.0, 0.0, 1.0]"
"0.9014958611069833","0.6216764824410318","[0.0, 1.0, 0.0]","[0.0, 0.0, 1.0]"
"0.10770729922173757","0.40927288543570234","[0.0, 1.0, 0.0]","[0.0, 0.0, 0.0]"
"0.7521145561390669","0.1607282618222531","[0.0, 1.0, 0.0]","[0.0, 1.0, 0.0]"
"0.14057292499530408","0.671946453850017","[0.0, 1.0, 0.0]","[1.0, 0.0, 0.0]"
"0.9015954803635149","0.19654441601583486","[0.0, 1.0, 0.0]","[0.0, 0.0, 0.0]"
"0.15271205602340931","0.5672679464510345","[0.0, 1.0, 0.0]","[0.0, 0.0, 0.0]"
"0.8559174101803393","0.10444973607122558","[0.0, 1.0, 0.0]","[0.0, 1.0, 0.0]"
"0.8930901397173837","0.6227593427353061","[0.0, 1.0, 0.0]","[0.0, 0.0, 1.0]"
"0.8126272349590145","0.13083825914474836","[0.0, 1.0, 0.0]","[0.0, 1.0, 0.0]"
"0.8552778947142138","0.15802446503462816","[0.0, 1.0, 0.0]","[0.0, 1.0, 0.0]"
"0.7571705265439755","0.17122572907174022","[0.0, 1.0, 0.0]","[0.0, 0.0, 0.0]"
"0.05361892025740424","0.4640607750720539","[0.0, 1.0, 0.0]","[0.0, 0.0, 0.0]"
"0.9820793415405474","0.6401429953604421","[0.0, 1.0, 0.0]","[0.0, 0.0, 1.0]"
"0.22149670819103398","0.8050946840002443","[0.0, 1.0, 0.0]","[0.0, 0.0, 0.0]"
"0.2803570727784608","0.7311265802537609","[0.0, 1.0, 0.0]","[1.0, 0.0, 0.0]"
"0.2259498728889237","0.6528197297871791","[0.0, 1.0, 0.0]","[1.0, 0.0, 0.0]"
"0.19683969378726576","0.8089689354661137","[0.0, 1.0, 0.0]","[0.0, 0.0, 0.0]"
"0.10681761513885335","0.4945030602329793","[0.0, 1.0, 0.0]","[0.0, 0.0, 0.0]"
"0.8279941599623503","0.05224314054435686","[0.0, 1.0, 0.0]","[0.0, 1.0, 0.0]"
"0.3609097219497108","0.7175107780550354","[0.0, 1.0, 0.0]","[0.0, 0.0, 0.0]"
"0.9208566765925617","0.2516875829532357","[0.0, 1.0, 0.0]","[0.0, 0.0, 0.0]"
"0.08847635309706268","0.8101438127782206","[0.0, 1.0, 0.0]","[0.0, 0.0, 0.0]"
"0.17441324295228414","0.8025224189836099","[0.0, 1.0, 0.0]","[0.0, 0.0, 0.0]"
"0.290492061083325","0.6328584988024947","[0.0, 1.0, 0.0]","[1.0, 0.0, 0.0]"
"0.17146753078203722","0.8149975589741346","[0.0, 1.0, 0.0]","[0.0, 0.0, 0.0]"
"0.7739202328380906","0.04045564126810064","[0.0, 1.0, 0.0]","[0.0, 1.0, 0.0]"
"0.6111842254254369","0.2602281586360272","[0.0, 1.0, 0.0]","[0.0, 0.0, 0.0]"
"0.8185323929236625","0.15381905938335882","[0.0, 1.0, 0.0]","[0.0, 1.0, 0.0]"
"0.7848135915338695","0.20961537116445794","[0.0, 1.0, 0.0]","[0.0, 1.0, 0.0]"
"0.9081826229845902","0.2083643438235289","[0.0, 1.0, 0.0]","[0.0, 0.0, 0.0]"
"0.1112424051315252","0.5209987730749067","[0.0, 1.0, 0.0]","[0.0, 0.0, 0.0]"
"0.5450289615411525","0.2836414283165958","[0.0, 1.0, 0.0]","[0.0, 0.0, 0.0]"
"0.3012645840701541","0.6841305349543955","[0.0, 1.0, 0.0]","[1.0, 0.0, 0.0]"
"0.8947204837931232","0.1922352654223763","[0.0, 1.0, 0.0]","[0.0, 0.0, 0.0]"
"0.5869221302003637","0.28170342636539897","[0.0, 1.0, 0.0]","[0.0, 0.0, 0.0]"
"0.184809545742022","0.8698582387617261","[0.0, 1.0, 0.0]","[0.0, 0.0, 0.0]"
"0.8916677825514511","0.24934225794637557","[0.0, 1.0, 0.0]","[0.0, 0.0, 0.0]"
"0.3671466291893396","0.698228584119516","[0.0, 1.0, 0.0]","[0.0, 0.0, 0.0]"
"0.20254352694930777","0.6584631915975075","[0.0, 1.0, 0.0]","[0.0, 0.0, 0.0]"
"0.42303876604291724","0.6380670290433769","[0.0, 1.0, 0.0]","[0.0, 0.0, 0.0]"
"0.13244240078394612","0.4958984052098554","[0.0, 1.0, 0.0]","[0.0, 0.0, 0.0]"
"0.9138794334594238","0.598700133866004","[0.0, 1.0, 0.0]","[0.0, 0.0, 1.0]"
"0.37369975395112337","0.6075552850643751","[0.0, 1.0, 0.0]","[0.0, 0.0, 0.0]"
"0.7984488093558543","0.08902874674894118","[0.0, 1.0, 0.0]","[0.0, 1.0, 0.0]"
"0.4248418682617035","0.8014873016398861","[0.0, 1.0, 0.0]","[0.0, 0.0, 0.0]"
"0.8357044235181951","0.28931510374113917","[0.0, 1.0, 0.0]","[0.0, 0.0, 0.0]"
"0.4486477249586521","0.7008622728235044","[0.0, 1.0, 0.0]","[0.0, 0.0, 0.0]"
"0.8259259028640358","0.08029875888223081","[0.0, 1.0, 0.0]","[0.0, 1.0, 0.0]"
"0.2936762944648191","0.7350966697765381","[0.0, 1.0, 0.0]","[1.0, 0.0, 0.0]"
"0.18337053653786703","0.8461849669376013","[0.0, 1.0, 0.0]","[0.0, 0.0, 0.0]"
"0.8411719864026724","0.03943867247985856","[0.0, 1.0, 0.0]","[0.0, 1.0, 0.0]"
"0.3589387348772489","0.6941831491436228","[0.0, 1.0, 0.0]","[0.0, 0.0, 0.0]"
"0.4991038244558374","0.18709381712780607","[0.0, 1.0, 0.0]","[0.0, 0.0, 0.0]"
"0.38182720002394926","0.7327107759986217","[0.0, 1.0, 0.0]","[0.0, 0.0, 0.0]"
"0.39708571753813654","0.692276093402552","[0.0, 1.0, 0.0]","[0.0, 0.0, 0.0]"
"0.1903424502248447","0.844626887536455","[0.0, 1.0, 0.0]","[0.0, 0.0, 0.0]"
