"X","Y","color"
"0.1287479441351113","0.07254637000058897","[0.19423431390388168, 0.0, 1.0]","[0.0, 0.0, 1.0]"
"0.25018584640057945","0.5998855488119987","[1.0, 0.0, 0.0]","[1.0, 0.0, 0.0]"
"0.18771570814690677","0.21170546075162497","[0.19423431390388168, 0.0, 1.0]","[0.0, 0.0, 1.0]"
"0.32239921986157893","0.6530850280531318","[1.0, 0.0, 0.0]","[1.0, 0.0, 0.0]"
"0.6951206782156845","0.7922918635499359","[0.0, 1.0, 0.0]","[0.0, 1.0, 0.0]"
"0.8638477526637441","0.6686328940177868","[0.0, 1.0, 0.0]","[0.0, 1.0, 0.0]"
"0.30775308241183635","0.2958117842122893","[0.19423431390388168, 0.0, 1.0]","[0.0, 0.0, 1.0]"
"0.2333397640484234","0.8724096811636718","[1.0, 0.0, 0.0]","[1.0, 0.0, 0.0]"
"0.36845218568011645","0.15195493881957636","[0.19423431390388168, 0.0, 1.0]","[0.0, 0.0, 1.0]"
"0.7702296305867836","0.6640615681638864","[0.0, 1.0, 0.0]","[0.0, 1.0, 0.0]"
"0.31074828746017225","0.7195529388048321","[1.0, 0.0, 0.0]","[1.0, 0.0, 0.0]"
"0.12781940904065053","0.8184698710413877","[1.0, 0.0, 0.0]","[1.0, 0.0, 0.0]"
"0.32375010421041966","0.7254978533936964","[1.0, 0.0, 0.0]","[1.0, 0.0, 0.0]"
"0.14023949705777905","0.17387492550609704","[0.19423431390388168, 0.0, 1.0]","[0.0, 0.0, 1.0]"
"0.8314390602140992","0.7729608816464861","[0.0, 1.0, 0.0]","[0.0, 1.0, 0.0]"
"0.2147676834148484","0.24551580950223303","[0.19423431390388168, 0.0, 1.0]","[0.0, 0.0, 1.0]"
"0.11563952493391258","0.25580058877537637","[0.19423431390388168, 0.0, 1.0]","[0.0, 0.0, 1.0]"
"0.36085281277358305","0.7291714613559783","[1.0, 0.0, 0.0]","[1.0, 0.0, 0.0]"
"0.2792471057335032","0.7707524621624858","[1.0, 0.0, 0.0]","[1.0, 0.0, 0.0]"
"0.23767691702662372","0.6857740928188358","[1.0, 0.0, 0.0]","[1.0, 0.0, 0.0]"
"0.45381983837134565","0.8638766891771752","[1.0, 1.0, 0.0]","[1.0, 0.0, 0.0]"
"0.2601761454440212","0.23873580304243025","[0.19423431390388168, 0.0, 1.0]","[0.0, 0.0, 1.0]"
"0.21938736248014207","0.18383153888002113","[0.19423431390388168, 0.0, 1.0]","[0.0, 0.0, 1.0]"
"0.9087447747369911","0.7437627295006326","[0.0, 1.0, 0.0]","[0.0, 1.0, 0.0]"
"0.7123199820465662","0.774257157322283","[0.0, 1.0, 0.0]","[0.0, 1.0, 0.0]"
"0.33556953966987213","0.17918286857752339","[0.19423431390388168, 0.0, 1.0]","[0.0, 0.0, 1.0]"
"0.10318476059970448","0.7711641732368143","[1.0, 0.0, 0.0]","[1.0, 0.0, 0.0]"
"0.7221106693120921","0.6205046892498298","[0.0, 1.0, 0.0]","[0.0, 1.0, 0.0]"
"0.7930106224872091","0.8412800402103925","[0.0, 1.0, 0.0]","[0.0, 1.0, 0.0]"
"0.669060690964878","0.6628775827670066","[0.0, 1.0, 0.0]","[0.0, 1.0, 0.0]"
"0.2684418883999484","0.607602415546741","[1.0, 0.0, 0.0]","[1.0, 0.0, 0.0]"
"0.7250283334217661","0.6991309303607036","[0.0, 1.0, 0.0]","[0.0, 1.0, 0.0]"
"0.7626200264551672","0.6694924873290995","[0.0, 1.0, 0.0]","[0.0, 1.0, 0.0]"
"0.6800748372734602","0.7075088796750447","[0.0, 1.0, 0.0]","[0.0, 1.0, 0.0]"
"0.7792349023976255","0.6441983411024162","[0.0, 1.0, 0.0]","[0.0, 1.0, 0.0]"
"0.7644319669098052","0.8151951390808877","[0.0, 1.0, 0.0]","[0.0, 1.0, 0.0]"
"0.26361372223321333","0.7841440607417948","[1.0, 0.0, 0.0]","[1.0, 0.0, 0.0]"
"0.19467492853950574","0.14495391036450864","[0.19423431390388168, 0.0, 1.0]","[0.0, 0.0, 1.0]"
"0.6199230366943053","0.6749596702174304","[0.14542190421318446, 1.0, 0.0]","[0.0, 1.0, 0.0]"
"0.15659782526656155","0.7536507650923663","[1.0, 0.0, 0.0]","[1.0, 0.0, 0.0]"
"0.6940919271518989","0.7884454761922074","[0.0, 1.0, 0.0]","[0.0, 1.0, 0.0]"
"0.1237014833366169","0.621821375284561","[1.0, 0.0, 0.0]","[1.0, 0.0, 0.0]"
"0.7635942936910827","0.6811012163660822","[0.0, 1.0, 0.0]","[0.0, 1.0, 0.0]"
"0.21151407526740737","0.17243767024835693","[0.19423431390388168, 0.0, 1.0]","[0.0, 0.0, 1.0]"
"0.32232284633916014","0.40974974685403376","[0.19423431390388168, 0.0, 1.0]","[0.0, 0.0, 1.0]"
"0.2821930897446755","0.6190731135246298","[1.0, 0.0, 0.0]","[1.0, 0.0, 0.0]"
