"X","Y","color"
"0.659118755696965","0.4738056322356579","[0.0, 1.0, 0.0]","[0.0, 1.0, 0.0]"
"0.2663149545860137","0.3953419658960387","[0.0, 1.0, 0.0]","[1.0, 0.0, 0.0]"
"0.20717763334268455","0.4361698990444689","[0.0, 1.0, 0.0]","[1.0, 0.0, 0.0]"
"0.5452670656785903","0.5551405426485517","[0.0, 1.0, 0.0]","[1.0, 0.0, 0.0]"
"0.38713704476137967","0.15768079120084252","[0.0, 1.0, 0.0]","[0.0, 0.0, 1.0]"
"0.8985714340016173","0.7885675033169298","[0.0, 1.0, 0.0]","[0.0, 1.0, 0.0]"
"0.8309474210543792","0.2613534206652101","[0.0, 1.0, 0.0]","[0.0, 1.0, 0.0]"
"0.3758701065319809","0.22028166917868688","[0.0, 1.0, 0.0]","[0.0, 0.0, 1.0]"
"0.4944759015265796","0.2545523955720477","[0.0, 1.0, 0.0]","[0.0, 0.0, 1.0]"
"0.670246209232468","0.6954345350697484","[0.0, 1.0, 0.0]","[1.0, 0.0, 0.0]"
"0.589887625358263","0.18028463785804416","[0.0, 1.0, 0.0]","[0.0, 0.0, 1.0]"
"0.5836812733563601","0.4285543678899058","[0.0, 1.0, 0.0]","[0.0, 0.0, 1.0]"
"0.5634441376963247","0.5664533824746568","[0.0, 1.0, 0.0]","[0.0, 1.0, 0.0]"
"0.330076671345845","0.23425204992036172","[0.0, 1.0, 0.0]","[0.0, 0.0, 1.0]"
"0.5686016850525842","0.5964107040407213","[0.0, 1.0, 0.0]","[0.0, 1.0, 0.0]"
"0.8884596067963533","0.40552046610678294","[0.0, 1.0, 0.0]","[0.0, 1.0, 0.0]"
"0.47126629501314826","0.5251369179985932","[0.0, 1.0, 0.0]","[0.0, 1.0, 0.0]"
"0.5996933142310941","0.33830021922795145","[0.0, 1.0, 0.0]","[0.0, 0.0, 1.0]"
